"subject_id","t_0","t_1","t_2","t_3","t_4","t_5","t_6","t_7","t_8","t_9","t_10","t_11","t_12","t_13","t_14","t_15","t_16","t_17","t_18","t_19","t_20","t_21","t_22","t_23","t_24","t_25","t_26","t_27","t_28","t_29","t_30","t_31","t_32","t_33","t_34","t_35","t_36","t_37"
"76",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514
"77",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514
"78",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-5.07759695920363,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514
"79",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-5.07759695920363,-0.845398876404718,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514
"80",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514
"81",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.94147365777982,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-7.71943577658917,-1.91029278627514,-3.28985479432678,-8.00636756765025,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514
"82",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.94147365777982,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-0.848738034871846
"83",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.94147365777982,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-7.71943577658917,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-0.848738034871846,-0.0443312954418749
"84",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514
"85",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-11.9833502355151,-3.28985479432678,-8.00636756765025,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846
"86",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514
"87",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-8.00636756765025,-6.90975728165281,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514
"88",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.813682500277706,-0.845398876404718,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.845398876404718,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846
"89",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846
"90",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.90975728165281,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.845398876404718,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846
"91",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-7.71943577658917,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514
"92",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846
"93",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.90975728165281,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-5.07759695920363,-7.71943577658917,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749
"94",-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.90975728165281,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-0.0443312954418749
"95",-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.90975728165281,-0.845398876404718,-5.07759695920363,-0.845398876404718,-5.07759695920363,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-2.19324450832934,-8.00636756765025,-1.91029278627514,-0.848738034871846,-6.17420724520106,-0.848738034871846
"96",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.813682500277706,-0.845398876404718,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514
"97",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.90975728165281,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514
"98",-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059
"99",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.845398876404718,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514
"100",-2.19324450832934,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-9.09899778464081,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-4.15330858084493,-0.763812642973059,-0.763812642973059,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472
"101",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-3.34890184141496,-0.763812642973059
"102",-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.56821938240303,-0.763812642973059,-0.763812642973059,-0.763812642973059
"103",-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846,-3.34890184141496,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059
"104",-0.64269534570625,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.56821938240303,-0.763812642973059
"105",-0.763812642973059,-0.64269534570625,-3.34890184141496,-6.9150290371592,-3.44442220412488,-6.9150290371592,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-4.15330858084493,-0.763812642973059,-0.763812642973059,-0.763812642973059
"106",-0.763812642973059,-0.763812642973059,-0.64269534570625,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846,-3.34890184141496,-0.763812642973059
"107",-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-6.90975728165281,-1.10061429133878,-1.10061429133878,-8.00636756765025,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-8.00636756765025,-3.28985479432678,-8.00636756765025,-9.09899778464081,-6.90975728165281,-0.813682500277706,-9.09899778464081,-6.90975728165281,-6.90975728165281,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059
"108",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-6.9150290371592,-3.44442220412488,-6.9150290371592,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-5.07759695920363,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846,-6.17420724520106,-1.56821938240303
"109",-0.763812642973059,-0.64269534570625,-3.34890184141496,-6.9150290371592,-3.44442220412488,-6.9150290371592,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846,-3.34890184141496,-0.763812642973059,-0.763812642973059
"110",-0.64269534570625,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-3.34890184141496,-0.763812642973059
"111",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.9150290371592,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.56821938240303,-0.763812642973059,-0.763812642973059,-0.763812642973059
"112",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-4.15330858084493,-0.763812642973059,-0.763812642973059
"113",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-5.07759695920363,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.56821938240303,-0.763812642973059
