"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"6442","b","b","c","c","a","c","c","a","c","c","b","a","b","b","b","c","b","a","a","a","a","c","a","c","a","a","b","b","c","a","b","b","a","b","a","c","a","c","a","a","a","b","b","c","a","b","c","a","b","b","a","b","b","c","a"
"6443","c","c","a","c","a","b","c","b","c","a","b","c","a","b","a","c","b","b","c","a","b","c","c","c","c","c","c","b","c","b","a","a","b","b","a","c","b","c","c","a","b","c","c","c","a","a","b","c","c","c","c","a","c","c","a"
"6444","b","a","b","b","b","b","b","a","c","a","a","b","b","b","a","b","b","a","b","a","c","b","a","c","a","c","a","b","b","a","a","b","c","c","a","c","c","c","b","a","c","b","c","a","a","b","b","a","c","a","c","b","b","c","a"
"6445","c","c","a","a","b","c","b","a","a","a","b","c","b","c","a","b","b","a","b","a","b","c","b","c","b","c","b","a","c","a","b","c","b","b","b","c","c","a","c","c","b","b","b","c","a","a","c","a","c","c","a","c","b","c","b"
"6446","b","b","c","a","a","c","c","c","c","c","a","a","c","b","a","c","c","a","c","b","a","b","b","b","c","c","b","a","a","a","b","b","b","c","a","c","a","a","b","a","b","c","a","a","c","c","a","a","c","a","a","b","b","c","a"
"6447","c","c","a","a","a","b","a","b","c","a","c","a","a","a","a","b","a","b","c","a","b","c","c","b","a","a","c","c","b","a","c","b","c","a","a","c","b","a","c","a","c","b","b","c","a","b","b","a","c","a","c","c","b","b","c"
"6448","b","b","c","b","a","c","c","c","c","a","a","b","a","b","a","b","c","b","c","b","b","c","c","c","c","c","c","c","b","a","c","b","c","a","a","b","b","a","c","a","c","b","b","b","a","c","c","a","c","a","a","a","b","b","a"
"6449","b","b","c","c","b","c","c","c","c","c","b","b","b","c","a","c","c","a","c","b","c","a","a","a","a","a","a","a","c","a","c","a","a","c","a","c","c","b","c","c","b","a","c","b","b","c","c","a","c","c","b","b","a","b","a"
"6450","b","b","c","c","b","a","c","c","c","c","b","c","b","c","b","c","b","c","b","a","a","a","b","c","c","c","a","a","c","b","c","a","b","b","c","b","b","a","c","a","a","b","b","c","a","a","a","a","c","c","c","a","b","c","b"
"6451","b","a","b","a","a","c","a","a","c","a","b","b","b","b","a","c","c","c","c","a","a","b","a","c","c","c","b","b","c","a","a","a","c","c","a","b","b","b","b","a","c","b","a","b","a","b","a","b","a","c","b","a","a","c","a"
"6452","b","b","b","b","a","c","c","a","a","a","b","a","a","c","c","c","b","b","c","a","a","c","a","c","a","c","c","a","b","c","c","c","b","a","b","a","a","c","c","a","c","a","c","c","a","b","b","c","c","a","c","c","c","c","c"
"6453","b","c","a","b","b","c","b","a","b","a","b","b","b","c","a","c","b","a","b","a","b","a","a","c","c","b","b","b","c","a","c","b","a","b","a","b","a","a","c","a","c","b","b","c","b","b","c","a","b","c","c","b","b","a","b"
"6454","b","b","c","c","a","b","b","b","b","c","a","c","a","c","a","b","b","a","b","a","a","a","b","c","a","a","b","a","c","a","c","a","b","b","a","a","b","c","a","a","c","b","c","c","a","c","b","c","b","a","a","c","a","c","c"
"6455","c","b","c","b","a","b","b","c","a","a","c","b","c","c","a","a","a","c","b","a","c","c","b","a","c","b","b","c","c","a","c","b","c","b","a","b","b","c","a","a","c","c","c","c","c","b","c","c","c","a","a","c","b","c","a"
"6456","b","b","c","b","a","c","b","c","a","a","a","c","c","c","c","c","c","c","c","a","b","b","c","c","a","c","b","a","c","a","b","b","b","c","a","c","c","a","b","a","c","c","a","c","c","c","c","b","c","a","b","b","c","c","a"
"6457","b","b","b","b","b","b","c","c","c","c","a","a","c","b","b","b","b","c","c","a","b","b","a","c","a","c","b","a","c","a","b","b","b","c","a","c","b","a","b","a","c","b","b","c","a","b","c","a","c","b","a","b","b","c","c"
"6458","b","b","c","c","b","c","b","c","b","a","b","b","a","c","a","a","b","b","b","a","b","a","a","c","c","a","a","b","c","a","c","a","c","b","a","a","b","a","a","a","c","b","b","b","a","b","c","a","c","b","b","b","b","c","c"
"6459","b","b","c","a","b","c","c","c","c","c","b","a","c","c","a","c","b","b","c","a","b","b","c","c","a","c","b","c","c","a","a","a","c","c","c","b","b","a","c","a","c","b","b","c","a","b","b","a","a","a","a","a","b","c","a"
"6460","b","c","c","a","a","a","c","b","c","a","c","c","a","c","a","b","b","b","a","a","c","a","a","c","a","a","c","b","c","a","c","b","a","b","c","c","a","b","a","a","b","a","a","c","a","a","a","a","c","a","c","b","b","b","a"
"6461","c","c","a","a","a","b","c","b","c","a","b","a","a","c","a","c","b","b","b","b","a","c","c","b","a","c","b","a","c","a","c","c","a","b","c","b","a","b","a","a","c","a","c","c","a","b","b","c","c","a","a","c","c","c","c"
"6462","c","c","a","b","a","a","b","b","c","a","c","c","a","a","a","a","c","b","c","b","c","b","a","c","a","c","b","b","a","a","a","c","a","c","a","c","b","b","b","a","a","b","c","a","a","a","b","c","a","a","c","c","c","c","a"
"6463","a","b","b","c","a","c","b","c","b","a","a","b","c","c","a","c","c","c","c","c","b","b","a","b","a","a","c","b","c","c","c","b","a","c","a","c","c","b","c","a","b","b","a","c","a","c","b","a","c","a","b","c","a","b","a"
"6464","b","a","b","b","b","c","b","a","a","c","a","c","a","c","a","c","b","b","c","c","a","b","c","c","a","a","b","a","b","a","c","b","b","b","a","a","b","a","b","a","c","b","b","a","a","b","b","a","c","a","c","c","c","b","c"
"6465","c","c","a","b","b","b","c","b","c","c","c","b","a","a","a","a","c","a","c","a","c","a","b","b","a","a","b","a","b","a","c","b","b","c","a","a","c","b","c","a","c","b","a","b","a","c","b","a","c","a","b","c","b","c","a"
"6466","b","b","c","b","a","b","c","c","c","a","c","a","c","b","a","a","b","c","c","a","c","c","a","b","a","c","c","a","a","c","b","b","b","c","b","c","a","a","c","a","b","b","a","b","a","a","c","b","c","b","a","a","a","b","a"
"6467","c","c","c","b","a","b","c","c","c","a","b","b","c","c","a","c","c","a","b","c","b","a","b","c","a","a","a","a","a","a","c","b","b","c","a","c","c","a","a","b","a","a","a","b","c","b","b","b","a","a","a","b","c","c","a"
"6468","c","c","a","b","a","a","c","b","c","a","c","b","a","b","c","b","c","b","c","b","b","b","a","b","c","c","c","b","a","a","b","b","a","c","c","c","b","a","b","a","b","a","b","c","a","c","a","a","c","a","c","b","b","b","a"
"6469","b","b","b","c","b","c","b","a","b","a","b","a","b","c","a","b","b","a","c","a","c","c","b","c","c","a","c","c","c","b","a","c","c","a","a","a","b","c","c","a","b","c","c","c","c","c","b","c","c","a","b","b","c","b","a"
"6470","c","c","a","b","a","a","b","a","a","a","c","c","a","c","b","b","b","b","c","c","a","c","a","b","b","c","b","a","c","c","c","c","a","b","b","a","b","b","c","c","c","b","a","b","a","a","b","b","c","a","c","c","a","c","b"
"6471","b","b","b","b","a","b","a","a","c","a","c","b","c","c","a","b","b","c","a","a","b","b","c","a","a","b","c","c","c","b","c","c","c","c","c","a","c","c","c","a","c","a","a","b","a","c","a","b","c","c","c","a","a","b","b"
"6472","c","c","a","b","b","c","b","a","c","c","a","b","a","b","a","c","c","b","a","a","a","b","a","c","a","b","a","b","c","a","c","b","c","c","b","b","c","c","c","c","a","c","b","c","b","c","b","c","b","a","c","b","c","c","a"
"6473","b","b","c","b","a","c","b","c","a","a","a","c","c","b","a","c","b","a","c","a","a","c","b","c","b","c","b","c","c","c","b","c","c","c","b","c","b","c","b","c","a","b","b","a","a","c","c","a","c","c","b","b","b","c","a"
"6474","b","b","a","b","b","a","b","b","c","a","c","c","c","c","a","a","c","c","c","a","a","b","a","b","c","c","a","b","c","a","b","b","a","b","a","c","c","b","b","a","b","a","c","c","a","a","a","c","b","a","a","b","b","a","a"
"6475","c","c","a","a","b","b","b","c","c","a","c","b","c","b","a","a","c","c","a","a","a","b","c","c","b","b","b","c","b","c","b","b","c","a","a","b","a","b","c","a","a","a","a","b","a","c","b","b","c","a","a","b","a","b","a"
"6476","b","b","a","a","a","c","b","b","a","a","b","b","a","b","a","c","c","b","a","a","b","b","a","c","c","c","c","a","c","a","a","b","a","b","c","c","a","a","c","a","b","a","b","c","a","c","a","a","c","a","c","b","b","c","a"
"6477","b","a","b","a","a","c","a","a","c","a","b","a","b","c","a","c","a","a","b","a","b","b","a","a","a","a","c","b","b","a","a","c","c","c","a","c","a","b","c","a","c","b","a","b","c","a","b","b","c","a","a","b","a","b","a"
"6478","b","c","a","b","a","c","b","b","c","c","b","c","c","b","b","b","c","c","a","a","c","a","c","c","a","a","c","c","b","c","c","b","c","c","a","b","b","a","b","a","c","b","a","c","a","b","a","b","b","a","b","b","a","c","a"
"6479","b","b","c","b","b","c","b","c","c","c","c","c","c","b","c","a","c","c","c","b","b","b","c","b","a","a","b","a","a","a","c","b","a","c","a","c","b","a","b","a","b","a","b","a","a","c","b","c","c","c","a","a","c","c","a"
"6480","b","b","c","b","a","c","b","c","a","a","b","b","c","c","a","c","b","a","c","a","b","b","b","c","a","a","a","a","b","c","a","a","b","a","a","c","b","c","c","a","b","c","c","b","c","c","b","c","c","a","b","a","c","c","a"
"6481","c","c","c","c","a","b","b","c","c","a","c","c","b","b","a","b","b","a","c","a","c","a","a","c","c","c","b","b","b","b","a","c","a","a","c","c","a","b","c","b","b","b","a","b","a","c","b","b","a","a","b","b","a","c","a"
"6482","b","b","c","c","b","c","b","c","b","a","b","a","c","c","a","b","b","c","b","a","a","a","b","c","a","c","c","a","b","c","b","b","b","a","a","a","c","a","c","a","c","b","b","c","c","c","b","c","b","a","b","c","c","c","a"
"6483","b","b","c","b","a","b","b","c","c","a","b","a","c","b","a","a","b","c","c","a","b","a","c","b","a","a","a","c","c","a","c","b","c","b","a","c","b","b","a","a","b","c","a","c","a","c","b","b","b","a","a","b","a","a","a"
"6484","b","b","c","c","a","b","b","c","b","a","b","a","b","c","c","b","b","a","b","a","a","c","a","c","a","c","b","b","b","a","b","a","a","c","a","a","c","a","c","c","c","b","b","b","a","a","b","a","c","a","c","a","a","c","a"
"6485","c","c","c","a","b","a","b","c","c","a","c","b","c","b","a","b","b","c","a","a","c","b","c","b","a","b","b","c","a","a","b","b","c","c","a","c","c","c","c","c","a","b","c","c","a","a","b","c","c","a","c","b","b","c","a"
"6486","c","c","c","c","c","c","b","a","c","a","c","c","b","b","b","b","c","a","b","a","c","b","b","a","a","a","c","a","b","a","a","a","b","c","a","c","b","a","b","a","b","a","a","a","a","c","b","b","c","a","a","b","a","b","a"
"6487","a","b","b","c","a","c","b","a","c","a","b","b","b","c","c","c","b","a","b","a","a","a","a","a","a","b","c","b","c","b","b","c","a","c","c","a","c","a","c","b","c","b","a","b","a","a","b","a","c","a","c","b","b","b","a"
"6488","c","c","b","a","a","c","b","a","c","a","b","c","b","c","a","a","b","a","c","a","c","c","a","c","a","a","c","b","c","a","b","b","a","c","c","c","c","b","b","b","c","b","a","c","a","b","c","b","b","a","a","b","a","c","a"
"6489","c","a","a","a","b","a","c","a","c","c","c","b","a","b","a","b","a","b","c","a","c","b","a","b","a","b","c","b","a","a","c","c","a","b","a","a","a","b","c","a","c","b","c","c","a","c","b","c","c","a","a","c","a","b","c"
"6490","b","b","c","c","b","c","b","c","b","a","c","b","c","c","a","a","c","c","c","c","c","b","c","c","a","b","b","a","b","a","c","b","a","a","c","b","c","a","c","c","a","b","b","c","a","c","c","c","b","b","c","b","c","c","a"
"6491","b","c","a","a","a","c","b","b","c","c","c","a","a","c","a","b","b","b","b","a","a","b","a","a","a","b","c","b","c","b","b","b","c","c","c","c","b","a","c","a","b","b","a","b","a","b","c","a","a","c","c","b","b","c","a"
"6492","b","b","c","b","b","c","c","c","a","c","b","c","c","c","b","c","c","b","c","a","c","b","a","b","a","b","a","b","c","a","b","c","a","c","c","c","c","a","b","c","a","c","b","c","a","c","c","a","b","a","c","b","c","c","a"
"6493","c","c","a","c","b","b","a","b","c","a","b","b","a","b","a","c","b","b","b","a","a","c","a","a","b","c","b","a","c","a","b","b","b","c","a","c","b","a","c","a","b","c","b","c","c","c","c","a","c","a","b","b","b","a","a"
"6494","c","c","b","c","b","a","b","a","c","c","c","b","a","b","a","a","b","b","c","c","c","c","c","c","c","a","c","a","b","a","a","b","b","c","a","a","c","a","b","a","c","a","b","c","a","c","b","a","b","a","b","c","b","c","b"
"6495","c","a","b","a","a","a","a","a","c","b","c","c","b","b","c","b","b","a","c","a","c","b","b","b","a","a","b","a","c","a","c","c","a","c","c","b","b","a","b","a","b","b","b","b","a","c","b","c","a","a","b","c","b","c","a"
"6496","b","b","c","a","b","c","b","c","b","a","b","c","c","a","a","c","a","a","c","a","a","b","b","b","c","a","c","a","c","c","c","c","a","b","b","c","c","b","c","c","b","a","a","b","c","c","b","b","a","a","b","b","a","b","a"
"6497","c","c","a","b","a","c","a","a","c","a","b","c","b","b","a","a","b","a","c","a","a","b","a","c","a","a","c","b","a","c","c","c","a","c","b","c","c","a","c","c","a","c","b","c","b","b","a","a","c","a","c","b","b","c","a"
"6498","b","b","c","a","b","a","c","c","c","a","c","c","a","b","a","c","b","a","a","a","b","a","b","c","a","c","c","a","a","b","b","b","b","c","c","c","c","c","c","c","b","c","c","b","b","c","b","c","b","c","b","c","a","c","c"
"6499","c","a","b","b","b","c","b","c","c","c","a","c","b","c","c","a","a","a","b","a","a","b","b","c","a","c","c","c","b","a","a","b","c","c","a","b","b","c","c","a","c","c","c","c","c","a","c","c","b","b","c","c","c","c","a"
"6500","c","c","a","c","b","b","b","b","c","c","c","a","a","c","a","b","b","a","c","a","c","a","b","c","a","a","a","a","c","a","a","c","b","c","c","c","b","a","b","a","c","b","b","a","a","b","b","a","c","a","c","c","b","b","a"
"6501","b","a","a","b","a","c","c","a","a","c","b","a","b","c","a","c","b","c","b","a","b","b","c","c","a","c","b","b","c","a","b","b","a","b","a","c","b","b","a","a","a","b","c","c","a","c","b","c","c","a","a","a","c","c","a"
"6502","b","b","c","c","b","a","b","a","b","a","c","b","b","c","a","a","c","a","c","b","c","c","b","c","c","b","c","a","c","b","c","a","a","b","a","b","b","b","b","b","a","c","c","c","a","b","b","c","c","a","c","b","c","b","a"
"6503","b","b","c","b","b","b","a","b","c","a","c","b","a","c","a","c","c","b","c","a","b","b","a","c","a","b","c","a","c","c","a","a","b","b","a","c","a","a","a","a","b","a","b","c","b","b","b","a","c","a","a","c","b","c","a"
"6504","c","c","c","b","c","a","b","c","c","a","c","b","c","c","a","a","c","c","b","a","c","b","c","c","c","b","c","b","c","b","a","c","a","c","a","b","c","b","c","a","c","c","a","b","a","c","b","a","c","a","a","c","a","a","c"
"6505","c","c","a","b","a","b","b","b","c","a","a","b","a","c","a","a","a","b","b","a","b","b","a","a","c","c","c","b","c","b","a","c","c","b","a","c","b","c","c","a","c","b","b","b","a","a","b","a","c","a","c","b","a","b","a"
"6506","c","c","a","b","b","c","c","a","c","a","b","b","b","c","a","c","b","c","c","a","c","c","c","b","a","b","a","c","b","a","c","b","b","a","a","c","b","c","c","a","c","c","a","c","a","a","b","b","b","a","b","b","a","a","a"
"6507","b","b","c","b","a","a","c","b","c","b","c","b","a","c","a","b","b","a","b","a","c","c","b","c","a","c","a","a","c","a","c","b","a","c","b","a","b","a","c","a","b","b","b","b","a","c","b","a","c","a","c","c","b","b","c"
"6508","c","c","a","a","b","c","c","b","c","c","b","a","a","b","a","c","c","a","c","c","b","a","b","c","a","c","a","c","b","a","c","a","c","a","b","b","a","a","c","c","c","b","b","b","a","b","c","c","c","c","c","b","b","c","c"
"6509","c","c","b","c","a","a","b","a","b","a","c","b","b","c","a","a","a","a","c","c","c","b","b","c","b","b","c","a","b","c","c","a","a","c","a","c","b","a","b","a","c","b","b","c","a","a","c","a","c","a","c","a","b","b","a"
"6510","b","b","c","b","b","c","c","a","a","c","b","c","a","c","a","c","c","b","c","b","b","b","a","c","c","c","c","b","b","a","c","c","c","c","a","c","b","c","c","a","a","b","c","c","a","c","b","c","c","a","a","b","c","c","c"
"6511","b","b","c","c","a","c","b","c","b","c","c","b","b","a","c","b","c","c","c","b","c","c","c","b","a","a","b","a","c","a","c","b","b","b","a","b","b","a","b","a","b","c","b","c","c","c","c","c","b","a","b","c","c","c","a"
"6512","c","c","b","b","b","c","b","c","c","a","b","a","a","b","c","a","b","b","c","b","c","c","a","b","a","b","b","b","c","c","c","c","a","a","b","b","c","b","a","a","c","a","a","c","a","b","a","b","c","a","b","a","a","b","a"
"6513","c","c","c","c","a","b","b","c","b","c","c","b","c","a","a","a","a","c","c","c","c","a","b","b","a","b","b","a","c","a","c","b","b","c","a","b","b","c","c","a","a","b","c","c","a","a","b","c","c","a","c","c","c","c","a"
"6514","c","c","a","b","b","b","b","b","b","a","b","b","c","a","a","c","b","a","a","a","a","a","b","b","a","c","c","c","c","a","b","b","c","c","a","c","c","c","c","c","a","b","a","c","a","c","a","b","b","a","a","c","a","c","c"
"6515","b","b","c","c","b","c","c","c","c","c","a","c","b","b","a","b","b","a","c","a","b","b","b","b","a","c","b","c","b","a","a","c","c","b","c","a","b","a","a","a","c","b","b","a","a","b","c","c","c","a","c","b","c","c","b"
"6516","b","c","a","b","a","b","c","b","c","a","c","c","c","c","a","a","a","c","c","b","c","a","c","c","a","c","a","a","c","a","b","b","a","b","a","a","b","b","c","a","c","b","a","c","a","b","b","b","b","a","c","b","a","a","a"
"6517","b","c","a","b","b","c","c","b","b","c","c","c","a","c","b","c","c","a","c","a","b","b","a","b","a","b","b","a","c","a","b","c","a","c","c","c","c","b","b","a","c","c","b","c","b","c","b","a","b","c","c","a","b","c","a"
"6518","b","b","b","a","a","b","b","a","b","a","c","a","b","a","a","a","b","c","b","a","a","c","c","c","a","c","b","c","c","a","a","b","c","a","a","c","c","c","c","a","b","a","a","b","b","c","a","a","c","a","a","b","a","c","a"
"6519","b","b","b","c","a","b","b","a","c","a","c","a","b","b","a","b","b","a","a","a","c","c","a","c","a","b","c","b","c","a","a","b","a","c","c","c","b","b","c","a","b","b","a","c","a","c","c","a","a","a","c","a","a","c","a"
"6520","b","b","c","b","a","c","c","a","c","a","a","b","b","c","a","b","a","c","b","a","b","b","c","c","a","a","b","a","b","a","c","b","a","c","a","b","a","b","c","a","c","b","a","b","a","b","b","b","c","a","c","b","a","c","a"
"6521","c","c","a","a","b","b","c","b","c","a","b","b","a","c","a","a","b","b","c","a","c","c","a","c","a","b","b","b","b","a","b","b","a","b","a","a","c","b","a","c","c","a","a","b","a","c","b","a","c","a","a","c","b","b","a"
"6522","b","b","c","b","b","b","a","c","c","c","a","a","c","b","a","a","b","c","a","c","c","c","a","a","a","a","a","a","c","a","c","a","b","c","a","b","b","a","c","a","c","b","a","b","a","b","c","b","c","a","c","c","a","b","b"
"6523","b","b","c","c","a","c","b","c","b","a","a","c","c","b","c","b","a","c","a","a","c","b","b","b","a","b","c","a","c","a","c","b","a","b","a","a","c","b","a","c","c","a","a","c","a","c","a","b","b","a","b","b","a","a","a"
"6524","c","c","a","a","a","c","a","b","c","b","a","a","a","a","a","c","b","b","c","a","a","c","a","b","a","c","b","b","a","a","a","c","a","c","a","b","b","b","b","a","c","b","c","c","a","b","c","a","b","c","a","a","b","c","a"
"6525","c","c","a","a","b","b","b","b","c","c","c","a","a","c","a","c","a","a","b","a","a","a","a","c","a","a","a","b","b","a","a","c","a","a","a","b","a","a","b","a","b","b","b","c","a","b","c","a","b","a","c","a","a","c","c"
"6526","b","c","a","b","a","c","c","a","b","a","a","b","a","c","a","c","b","a","b","a","c","b","b","b","a","a","c","c","c","a","c","b","c","a","a","b","b","c","c","a","b","c","a","c","a","c","b","b","b","a","a","c","c","c","c"
"6527","b","b","b","b","b","a","c","a","c","c","c","b","a","b","a","c","c","b","c","a","c","b","c","b","a","c","b","b","a","a","a","c","c","c","a","b","b","c","b","a","c","b","c","c","a","a","c","c","c","b","c","b","c","a","a"
"6528","b","b","a","c","b","b","a","b","b","c","c","a","a","a","b","a","b","a","c","c","a","a","a","b","a","b","a","a","a","a","b","c","a","c","c","a","b","b","c","a","b","a","a","b","a","c","b","b","a","c","a","a","c","c","a"
"6529","c","c","a","a","c","c","b","b","c","c","b","c","c","b","b","c","c","c","b","c","c","b","c","b","a","b","b","a","a","a","a","c","b","c","c","c","a","a","b","a","a","c","b","b","c","b","c","a","a","a","c","b","c","b","a"
"6530","a","b","b","a","a","c","b","a","a","a","b","b","b","c","a","c","b","a","b","a","c","c","a","c","c","b","b","b","b","a","c","c","a","c","a","b","b","b","c","a","c","b","a","a","a","c","b","b","c","a","a","b","a","c","a"
"6531","c","c","a","a","a","a","a","a","c","b","c","c","b","b","c","a","b","a","b","a","c","a","a","c","a","b","b","b","c","a","a","b","c","c","a","c","b","c","c","a","b","c","a","c","a","c","c","b","b","a","a","b","a","c","c"
"6532","c","c","b","c","b","b","b","c","c","c","c","c","c","b","c","a","a","b","c","a","c","b","a","c","a","a","b","b","b","a","c","c","a","c","b","a","b","b","b","a","b","b","a","c","a","c","b","b","c","a","a","c","c","c","b"
"6533","c","c","c","b","a","b","b","c","a","a","c","c","c","b","c","a","b","c","c","a","c","c","c","b","a","a","b","a","c","c","c","c","b","c","a","b","a","c","b","a","b","b","a","a","c","c","b","b","b","a","a","b","c","c","a"
"6534","c","c","a","b","a","c","a","a","c","a","c","b","a","c","a","b","b","b","b","a","c","b","c","a","a","b","b","a","c","a","c","b","a","b","a","a","b","b","c","a","c","a","c","b","a","a","b","c","c","a","c","b","a","c","a"
"6535","c","c","a","a","a","a","a","b","c","a","a","a","a","b","c","a","b","b","b","a","c","a","a","c","a","c","b","b","c","a","a","a","a","c","a","c","a","b","c","a","a","a","a","c","a","c","b","b","c","c","c","c","a","b","b"
"6536","b","b","c","b","b","c","b","c","c","a","b","b","c","b","a","c","c","c","c","a","b","c","a","b","b","c","a","b","c","c","a","a","a","b","a","c","b","a","c","a","b","b","a","c","a","c","c","a","c","a","a","c","b","c","b"
"6537","b","b","c","a","b","c","c","c","c","a","a","c","c","c","a","c","b","c","c","a","b","b","c","c","a","b","c","c","c","a","c","b","c","c","a","b","b","a","b","a","c","c","b","b","b","c","b","c","a","a","a","b","c","c","a"
"6538","c","c","a","b","b","b","b","b","c","a","a","c","c","c","b","c","b","a","c","c","b","b","b","c","a","c","b","a","c","a","a","a","c","b","c","b","a","c","a","a","c","a","c","a","a","a","b","c","a","a","b","c","c","c","a"
"6539","b","b","c","b","b","c","c","b","c","a","a","c","a","a","a","c","a","b","a","a","a","b","a","c","a","a","b","b","c","a","c","c","a","b","b","a","b","a","c","c","a","b","b","b","a","c","c","c","c","c","a","b","c","b","a"
"6540","c","c","a","b","b","b","c","a","a","c","a","c","b","a","a","c","c","c","c","a","a","a","c","b","a","a","b","a","a","a","c","c","a","c","a","a","b","b","c","a","c","c","c","b","a","b","b","c","b","a","c","c","c","c","c"
"6541","b","c","a","c","a","a","b","b","c","a","a","b","a","c","a","c","c","b","b","a","c","b","a","c","a","b","c","b","a","a","c","b","a","c","a","c","a","b","b","a","b","b","c","c","a","c","b","a","b","a","a","c","a","c","b"
"6542","b","b","c","a","a","b","b","c","b","a","c","b","c","c","a","b","b","c","c","a","c","c","c","b","b","b","c","a","a","a","c","b","b","c","a","c","c","c","b","c","b","b","a","c","a","c","b","a","c","a","a","b","b","b","a"
"6543","c","a","b","b","b","c","b","a","c","a","b","b","b","c","a","b","b","a","b","a","a","a","b","c","a","a","b","a","b","a","c","b","b","a","a","a","c","c","c","a","c","b","c","c","c","b","c","b","c","a","c","b","a","c","a"
"6544","b","b","b","b","a","b","a","a","c","a","c","c","b","c","a","b","b","a","b","a","c","b","a","c","a","b","a","b","c","b","c","b","c","c","a","b","b","c","c","a","b","a","c","b","a","b","a","a","b","a","b","a","a","c","b"
"6545","b","a","a","b","a","c","a","b","c","a","a","b","c","c","a","a","b","a","c","a","c","a","b","b","a","c","b","a","c","a","a","c","a","c","c","a","b","b","b","a","a","b","a","c","a","c","a","a","c","a","a","a","b","b","a"
"6546","b","a","b","c","c","c","b","a","c","a","c","c","b","b","c","b","c","a","c","b","a","b","a","b","a","b","c","b","c","b","c","b","a","b","a","c","a","b","c","a","b","b","a","b","a","b","b","b","c","a","c","a","a","b","a"
"6547","c","c","c","c","a","a","a","c","b","a","c","c","a","c","b","c","a","a","b","c","b","b","a","b","a","c","b","b","b","a","a","c","c","c","b","b","b","c","c","c","b","c","c","a","a","c","b","c","c","a","c","b","a","b","a"
"6548","c","c","b","a","a","c","b","a","b","a","a","b","b","c","a","c","b","c","c","a","a","b","c","b","a","c","a","c","c","c","a","b","c","c","a","c","c","a","c","b","b","b","b","b","c","c","c","a","b","c","b","b","b","a","a"
"6549","c","c","a","b","a","b","b","a","c","a","c","c","b","b","b","b","c","a","c","c","c","b","b","c","a","b","c","a","c","c","a","c","b","c","a","c","b","c","b","a","a","b","c","c","a","c","c","a","b","a","c","b","b","c","a"
"6550","b","b","c","c","b","a","c","c","c","c","b","c","c","c","b","c","b","a","c","a","a","b","b","c","a","a","a","a","c","a","a","b","a","c","a","c","b","b","b","a","b","c","a","c","b","c","b","b","b","a","a","a","c","a","a"
"6551","c","a","c","c","b","c","a","b","a","c","c","a","a","c","a","c","b","b","c","a","c","c","a","c","b","b","c","b","b","c","c","a","b","a","a","a","a","c","c","a","b","b","a","c","a","c","b","a","c","a","b","b","b","b","a"
"6552","b","a","b","b","a","c","a","a","a","a","a","b","a","c","a","b","b","b","c","a","c","b","c","c","a","a","c","c","c","b","c","b","c","c","a","b","c","c","c","c","c","b","c","c","a","b","c","a","c","c","c","a","a","b","a"
"6553","c","c","a","a","a","c","b","b","c","a","b","c","a","b","a","b","b","b","c","a","c","c","c","c","c","a","b","a","c","b","c","c","b","c","c","a","b","a","c","b","c","c","b","b","c","a","c","a","c","b","c","b","a","b","c"
"6554","c","c","b","b","a","b","b","a","a","a","b","a","a","c","a","c","c","b","c","a","c","c","b","c","b","b","b","a","c","a","c","c","b","b","a","b","b","a","a","a","c","b","b","b","a","b","b","a","c","c","a","b","b","c","a"
"6555","c","c","a","a","a","b","b","b","b","c","c","c","a","c","b","c","c","b","b","a","b","b","c","a","c","b","c","c","c","b","c","c","c","c","a","c","b","c","c","a","b","c","c","c","b","a","a","c","b","c","b","a","c","c","a"
"6556","b","a","b","a","a","c","b","c","c","a","b","b","c","b","a","c","b","c","a","a","a","b","c","c","a","c","a","c","b","a","c","b","c","c","a","b","a","c","b","a","c","a","c","a","a","b","a","c","c","a","b","c","a","c","a"
"6557","c","c","a","c","b","c","b","b","b","a","a","b","a","b","a","c","a","b","c","a","b","b","c","c","a","c","c","c","c","b","b","b","c","c","c","c","c","a","c","b","b","c","a","b","a","a","b","b","c","a","a","b","c","c","a"
"6558","c","c","c","c","a","a","a","c","b","b","c","c","c","c","a","b","b","c","b","a","c","c","c","c","c","b","c","c","b","a","c","b","b","c","a","b","b","a","b","a","c","c","b","c","c","a","b","c","b","a","a","c","c","c","b"
"6559","b","b","b","b","b","c","c","a","b","a","b","b","a","a","a","c","b","a","c","a","a","b","b","c","a","c","c","a","c","a","b","a","a","b","a","a","a","a","a","a","c","b","b","c","c","b","c","a","c","a","c","b","a","b","a"
"6560","c","c","a","b","a","a","a","b","c","a","b","a","a","c","a","c","c","b","b","c","b","c","c","c","b","c","b","a","c","c","b","c","a","b","a","b","c","b","c","a","c","b","a","b","a","c","c","b","c","a","b","c","a","b","b"
