"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"504","b","a","a","c","a","c","c","a","c","a","b","c","a","a","b","c","c","a","c","b","a","a","b","c","c","c","b","a","c","a","a","c","a","a","a","b","c","a","c","a","b","c","b","c","b","c","b","c","b","c","b","b","b","a","b"
"505","c","b","c","b","c","b","c","b","c","a","c","c","c","c","c","a","a","b","b","a","c","c","c","a","c","b","c","b","c","b","a","a","c","b","c","b","a","b","c","a","c","c","c","b","b","b","a","c","c","c","a","a","c","b","a"
"506","b","a","a","c","b","c","c","a","c","c","b","c","a","c","a","c","a","a","b","c","b","a","a","c","a","c","b","a","b","b","a","c","a","a","c","b","c","a","c","c","c","a","c","c","a","b","c","c","c","b","c","a","b","a","c"
"507","b","b","c","a","b","a","a","c","a","c","b","b","c","c","b","c","b","b","b","c","a","c","c","c","a","b","c","c","c","b","c","b","c","c","c","b","b","b","c","a","b","b","b","b","a","b","c","c","c","a","b","c","c","c","a"
"508","b","b","c","a","b","c","b","b","c","b","b","a","b","a","c","c","b","c","c","a","b","c","c","a","a","b","b","b","c","c","c","c","c","a","c","a","a","c","a","a","c","a","b","a","a","b","c","a","a","a","c","a","a","b","c"
"509","c","b","c","a","b","b","b","b","c","c","c","b","c","a","b","b","a","b","b","c","c","a","c","b","a","c","b","c","c","b","b","b","c","c","b","c","c","c","b","c","b","b","b","c","a","c","c","a","a","a","a","c","a","c","b"
"510","b","b","c","b","b","c","c","b","c","c","b","c","a","b","b","c","b","a","b","c","b","c","a","c","a","c","a","a","a","a","b","c","b","a","c","a","c","a","c","b","c","c","a","c","a","b","c","a","c","a","c","c","a","c","a"
"511","b","c","b","a","b","b","b","b","c","c","c","a","c","c","b","b","c","b","a","c","c","a","c","c","c","b","a","b","b","a","c","b","b","b","a","b","c","c","c","a","b","c","b","a","a","c","a","a","c","a","b","b","b","a","a"
"512","b","a","a","a","a","c","a","b","a","a","b","a","c","c","a","c","a","b","a","a","b","b","c","c","a","c","b","a","a","b","b","c","a","c","b","c","a","a","c","c","b","b","a","a","b","b","b","c","c","c","c","b","b","b","c"
"513","b","b","c","b","b","c","a","c","a","c","a","b","c","c","a","b","b","b","c","a","c","c","c","b","c","a","c","c","c","a","c","c","c","b","a","a","c","c","c","a","c","a","c","a","a","b","b","c","c","a","c","b","a","b","a"
"514","b","a","a","c","a","c","a","a","a","a","a","b","b","a","a","c","b","a","c","a","b","b","a","b","a","c","b","b","c","a","b","b","c","c","a","c","c","b","c","a","a","c","a","b","a","b","a","b","b","a","c","c","a","c","b"
"515","a","c","b","a","b","c","a","a","c","c","b","b","a","c","b","c","c","c","c","a","b","b","b","c","b","c","a","b","a","c","b","c","c","b","c","c","a","b","c","c","a","b","a","a","b","b","a","a","a","c","b","a","a","c","a"
"516","a","b","a","c","b","b","c","b","c","c","c","b","c","a","b","b","a","b","c","c","c","a","c","b","a","a","b","b","c","a","b","b","c","a","a","c","b","b","c","c","a","a","c","a","a","c","a","c","c","a","b","a","b","b","a"
"517","b","b","c","b","a","c","c","b","c","a","a","c","c","b","b","b","c","b","b","c","c","b","c","a","a","b","c","b","c","a","b","c","b","a","a","c","b","b","c","a","c","c","b","a","a","b","a","b","b","a","c","a","a","a","a"
"518","b","c","b","b","b","c","a","a","b","a","a","c","a","c","c","b","a","a","a","a","c","c","b","c","a","a","c","a","b","a","c","c","a","a","a","a","a","a","a","a","c","b","a","c","a","b","a","a","b","b","b","c","b","c","c"
"519","b","a","a","a","a","c","a","a","c","a","b","b","a","c","a","c","b","a","b","b","b","b","b","c","c","c","a","b","a","b","b","c","a","c","c","c","b","b","c","a","a","b","c","c","a","b","a","b","a","b","b","b","a","c","b"
"520","b","a","a","c","b","a","c","a","b","c","b","a","b","c","a","c","b","a","c","a","b","c","a","a","a","c","c","a","c","a","a","c","a","b","b","c","a","a","b","c","b","a","a","c","a","c","a","a","a","a","b","c","a","c","a"
"521","b","a","a","c","b","c","c","a","b","c","b","a","a","c","a","b","b","b","a","c","c","a","c","c","b","c","c","c","c","c","b","a","b","c","a","c","a","c","a","a","b","c","c","a","b","c","c","b","b","a","a","b","a","c","a"
"522","a","a","c","b","c","c","b","b","a","b","b","b","c","a","c","c","c","c","a","c","b","b","c","b","b","c","b","c","a","a","b","b","b","c","a","c","a","b","a","c","a","c","a","a","a","c","c","a","c","b","b","b","b","c","c"
"523","c","b","c","a","b","b","b","b","c","c","c","b","a","a","a","b","c","a","c","a","c","a","b","a","a","a","b","b","a","a","c","c","a","c","a","a","a","a","c","a","c","a","a","a","b","c","c","b","c","c","b","a","c","a","a"
"524","b","b","c","a","b","a","c","c","c","c","c","a","c","a","c","a","b","c","c","a","a","b","c","c","c","c","c","c","c","a","a","c","c","b","a","c","c","b","c","a","a","c","a","b","c","c","c","a","a","a","b","c","a","c","b"
"525","b","b","c","a","b","c","b","c","b","c","a","b","c","c","a","b","b","c","c","c","c","b","c","b","b","b","a","b","b","b","a","a","c","c","a","b","c","b","c","b","c","c","c","c","c","b","c","c","c","b","c","a","b","c","c"
"526","c","b","a","c","b","a","b","a","c","c","b","c","a","a","a","c","c","a","c","a","b","a","a","c","a","c","c","a","c","b","b","a","a","a","c","c","a","a","c","a","b","b","a","c","b","c","c","a","b","a","b","a","a","b","a"
"527","b","a","c","b","b","a","c","b","a","c","c","c","c","a","a","b","a","c","b","a","c","a","b","c","a","b","b","c","b","a","a","c","b","b","a","b","c","a","a","b","c","a","b","c","c","b","a","b","c","a","c","c","c","c","b"
"528","b","c","b","a","b","c","b","c","c","c","b","c","c","c","c","c","c","b","c","b","b","a","b","a","a","a","a","b","c","a","b","c","a","b","c","c","c","a","c","b","b","c","a","c","b","b","a","a","b","c","c","b","a","c","b"
"529","c","b","c","a","b","c","b","b","c","c","b","a","b","c","b","c","c","a","b","c","b","b","a","c","a","a","c","a","b","a","b","a","a","c","c","c","c","a","c","b","b","a","b","a","a","c","a","b","a","a","b","c","b","c","c"
"530","b","b","b","a","b","c","a","b","a","c","b","b","c","c","b","c","b","c","c","c","b","a","c","c","b","c","c","c","c","c","a","c","c","a","b","c","b","c","c","c","b","c","c","c","c","c","a","c","a","c","a","c","b","c","b"
"531","b","b","b","a","b","c","a","a","b","c","b","c","a","b","c","b","c","a","c","a","c","c","a","b","a","b","a","a","a","a","c","b","c","c","a","b","a","c","c","c","c","a","a","b","a","b","c","a","c","c","c","a","c","c","a"
"532","b","b","c","a","a","b","b","c","c","a","b","c","b","a","a","c","c","c","b","a","b","c","c","c","b","c","c","c","c","c","b","a","c","c","c","b","b","c","a","c","c","c","c","a","a","b","b","b","a","b","c","c","c","b","a"
"533","b","a","a","a","b","c","c","a","c","c","a","c","a","a","a","c","c","a","c","a","b","c","c","c","a","a","c","c","a","a","c","c","c","c","b","c","b","b","b","b","b","b","c","c","c","b","c","c","b","a","b","c","b","c","a"
"534","c","b","c","a","b","b","b","c","a","a","c","b","c","c","b","b","c","b","c","c","c","b","a","c","a","b","c","a","b","a","c","c","a","c","a","b","a","a","a","a","c","b","a","c","c","b","b","a","c","a","c","b","a","a","a"
"535","b","a","a","c","b","c","c","b","c","c","c","c","c","b","a","b","b","c","c","b","c","a","b","c","b","b","c","c","b","c","b","c","c","c","b","c","a","c","b","c","a","c","a","c","c","b","b","a","b","c","b","b","a","a","c"
"536","b","b","b","b","b","c","a","a","c","b","a","c","a","b","c","c","c","a","a","b","b","a","a","a","c","c","b","a","c","b","a","a","b","c","b","b","b","c","b","c","c","b","b","c","a","a","b","a","c","a","b","b","b","c","c"
"537","b","b","c","a","b","c","a","a","a","b","a","c","a","b","c","c","a","a","c","a","b","a","a","b","a","c","c","a","c","b","c","a","b","a","c","a","b","b","a","a","c","c","b","c","a","b","a","c","b","a","c","c","b","c","a"
"538","b","a","c","a","a","c","c","b","a","a","b","c","c","a","b","c","a","b","c","c","a","a","b","a","a","c","a","c","c","a","b","a","c","a","a","c","c","c","c","b","b","c","b","c","c","c","a","c","a","a","b","b","b","a","a"
"539","b","b","a","a","c","a","c","a","a","a","c","b","a","c","b","b","b","a","c","c","c","c","a","b","a","a","c","a","c","a","b","a","a","c","a","c","c","a","a","b","c","a","a","c","c","b","c","a","c","a","c","a","a","a","a"
"540","b","a","a","a","b","c","c","a","c","c","b","c","a","a","a","c","b","b","a","c","b","a","b","c","b","c","c","c","a","b","b","b","c","c","c","c","b","c","c","a","a","a","c","b","b","c","c","b","c","c","b","c","c","a","a"
"541","b","a","a","a","b","c","c","a","a","c","a","a","a","c","a","c","b","a","b","a","b","c","c","b","a","a","b","b","b","b","b","a","b","c","c","c","b","c","a","c","b","b","c","c","a","b","b","b","a","a","c","c","c","c","a"
"542","b","a","a","a","a","c","b","a","c","a","b","c","a","a","a","c","a","a","c","a","c","a","a","b","a","b","c","a","a","c","c","c","b","c","b","b","c","b","b","c","c","a","c","c","a","a","b","b","a","a","c","b","b","c","a"
"543","b","b","b","a","b","c","a","c","a","c","b","a","b","c","a","c","a","b","a","a","b","c","a","a","c","c","b","a","c","c","b","b","b","a","b","c","a","b","c","c","b","b","a","b","a","b","b","b","a","b","c","a","c","c","c"
"544","c","b","b","a","b","b","b","c","c","c","c","c","c","a","a","b","c","b","a","a","c","c","b","a","a","b","a","a","c","c","c","a","a","c","a","b","b","a","c","a","c","c","a","a","a","b","c","b","b","b","c","b","b","c","c"
"545","b","a","a","a","b","c","b","b","c","a","c","c","c","b","a","b","b","c","c","a","b","c","b","c","c","c","a","c","a","a","b","a","b","a","a","c","a","b","c","a","a","a","b","a","a","a","c","a","a","a","b","c","b","c","a"
"546","b","c","b","a","a","c","c","b","c","a","b","b","a","b","b","c","b","a","c","a","b","b","a","b","a","c","c","a","a","a","b","c","b","b","a","b","b","b","c","b","c","c","c","a","c","b","a","c","b","a","c","a","c","a","a"
"547","b","a","a","a","a","b","c","a","b","a","a","b","c","c","b","b","c","b","a","c","c","a","c","a","a","b","a","c","c","a","c","a","c","c","a","b","b","c","c","a","c","c","b","c","a","a","c","b","b","a","c","b","a","b","a"
"548","b","a","a","c","b","c","c","a","a","c","b","a","b","a","a","c","a","a","c","a","b","c","a","c","c","c","c","c","b","a","b","c","c","a","a","c","a","b","c","a","b","c","a","c","b","c","c","a","a","c","a","a","a","a","c"
"549","b","b","a","a","b","c","b","a","c","c","a","b","b","c","b","b","c","c","a","a","a","c","b","a","b","b","b","c","b","c","c","c","c","b","a","b","c","b","c","b","c","c","c","c","c","b","c","c","c","b","c","a","c","b","a"
"550","b","a","a","a","b","c","c","b","a","b","b","a","b","a","c","c","c","c","a","c","b","b","b","c","a","c","b","a","c","b","b","b","b","a","c","c","b","b","b","a","b","b","a","a","a","a","c","b","c","a","b","b","c","c","a"
"551","b","a","a","a","b","c","c","a","c","c","c","c","a","a","b","a","a","a","a","c","b","a","b","a","a","c","a","b","c","a","b","b","c","c","a","c","c","b","c","a","b","c","c","c","a","b","a","b","c","a","a","c","a","a","c"
"552","b","c","b","a","b","c","a","a","c","c","b","a","b","c","a","b","a","a","b","a","c","a","a","c","a","b","a","a","c","a","b","a","a","b","a","c","a","a","b","a","b","a","a","c","a","c","b","a","b","a","b","c","c","c","a"
"553","b","a","a","c","b","c","c","a","b","c","b","a","b","c","c","c","a","a","b","a","a","a","c","c","a","b","c","b","b","b","c","c","b","c","c","b","a","a","a","c","b","b","a","a","a","b","a","a","b","b","a","c","a","c","c"
"554","c","b","c","a","b","b","c","b","c","c","c","c","a","a","b","b","a","a","c","c","c","a","a","b","a","b","b","a","a","a","c","c","a","c","a","b","c","a","b","b","c","c","a","c","a","b","c","a","c","a","c","b","a","c","a"
"555","b","a","a","a","b","c","c","a","c","c","a","c","a","c","b","c","c","a","c","b","a","c","b","a","a","c","c","b","c","a","c","b","a","b","b","a","b","a","b","c","b","c","a","c","a","b","a","a","c","c","c","c","b","b","b"
"556","b","c","b","a","b","c","b","b","c","c","b","a","a","a","b","c","c","b","c","c","b","c","a","c","a","c","a","a","a","a","a","a","a","c","c","c","b","b","b","b","a","b","b","c","c","a","b","c","b","a","c","a","c","a","c"
"557","b","a","a","a","c","c","b","b","c","a","b","b","c","b","b","c","a","c","c","b","b","b","b","b","c","b","c","c","a","a","c","b","b","c","b","b","b","b","a","b","b","b","a","c","a","c","b","a","c","a","b","b","c","a","a"
"558","b","a","a","a","b","c","c","a","c","c","b","b","a","a","a","a","a","a","b","b","c","a","b","c","c","a","b","c","a","c","c","c","a","a","a","a","c","a","a","b","c","b","a","c","c","b","a","a","b","c","c","c","a","b","b"
"559","b","a","a","a","b","c","b","a","c","b","b","b","a","c","c","c","b","a","b","a","a","c","a","a","a","c","a","b","c","a","b","a","a","c","a","b","a","a","a","a","c","b","a","a","a","b","c","c","c","a","c","c","c","a","b"
"560","b","c","b","a","a","c","a","a","c","a","b","b","a","c","b","c","c","b","c","c","b","a","a","a","a","c","c","a","c","a","b","b","a","c","a","c","b","c","b","b","b","b","a","c","a","c","c","a","b","a","a","c","a","a","a"
"561","b","a","a","c","b","c","c","a","a","c","b","b","a","a","b","c","a","a","a","c","b","a","b","a","a","c","c","c","c","c","b","b","c","c","a","c","a","b","a","c","b","a","a","c","a","b","a","a","a","a","c","c","a","c","b"
"562","c","b","a","a","b","c","a","a","b","c","b","a","a","c","a","c","c","a","c","a","b","a","c","a","a","c","c","c","c","a","b","b","b","c","c","c","c","a","c","a","b","a","a","a","c","b","b","c","a","c","b","c","c","a","a"
"563","b","c","b","a","a","c","a","b","c","c","b","a","c","a","a","c","b","b","b","a","a","c","c","c","b","c","c","c","b","a","b","a","c","c","a","c","b","b","c","c","a","c","c","a","a","b","b","b","c","a","b","c","a","b","a"
"564","b","b","c","a","a","c","c","b","c","a","b","a","b","a","c","b","a","c","c","a","c","a","c","c","a","b","b","c","b","a","c","b","b","c","a","b","c","a","b","a","b","a","a","b","c","c","b","a","c","a","b","c","a","a","a"
"565","c","b","a","a","b","b","b","a","c","c","c","b","a","a","a","b","b","a","c","b","c","b","a","c","a","b","c","a","c","a","c","a","a","c","a","b","a","a","c","a","c","c","a","a","c","a","c","b","c","a","c","a","c","c","a"
"566","b","b","c","b","b","c","c","b","c","c","a","a","c","c","a","a","c","b","c","c","c","c","a","a","b","b","a","a","c","c","c","c","a","a","a","a","a","a","c","a","b","b","b","c","a","a","a","c","c","b","c","b","c","b","c"
"567","b","b","c","a","b","b","a","b","b","b","c","b","c","b","c","b","b","b","a","b","c","b","b","c","c","b","b","c","a","a","c","c","c","c","a","b","c","b","a","b","c","a","c","c","c","a","b","b","a","a","c","c","c","a","a"
"568","c","b","b","a","b","c","b","a","a","c","b","b","c","a","a","c","b","c","b","a","a","c","b","c","c","c","b","a","b","a","b","c","b","c","a","c","a","b","b","c","b","a","a","c","a","c","b","a","a","a","a","b","a","a","a"
"569","b","c","b","b","a","a","c","c","c","a","b","c","b","a","a","c","c","a","c","b","b","b","a","c","c","c","b","a","c","b","a","c","a","c","c","b","c","a","c","a","c","a","a","b","c","c","a","b","a","a","b","c","c","a","a"
"570","b","b","c","a","b","c","c","b","c","a","b","a","c","b","a","c","b","c","c","a","a","c","b","a","c","b","c","c","c","b","c","b","c","b","c","a","a","c","c","b","a","c","b","c","c","b","c","c","b","b","b","c","b","c","c"
"571","b","a","a","c","b","c","b","a","a","c","b","b","a","a","a","c","b","a","c","a","b","b","a","a","a","c","c","a","c","c","b","c","c","c","a","c","c","c","a","a","b","c","b","b","a","c","c","a","c","b","a","a","a","b","c"
"572","b","b","b","a","b","b","b","c","a","c","c","b","b","c","a","b","c","b","b","a","c","a","b","b","a","b","a","b","c","a","c","a","a","c","a","b","b","b","c","c","c","a","a","a","b","b","c","a","b","c","c","a","a","b","a"
"573","b","a","a","c","b","b","a","b","a","c","c","b","a","a","a","b","a","a","b","b","c","a","b","b","a","a","b","c","a","a","b","c","c","c","a","a","b","c","b","a","b","c","c","c","a","c","c","a","c","a","b","a","b","c","c"
"574","b","a","a","a","b","c","c","a","c","c","b","c","a","b","a","a","a","a","c","c","b","c","a","a","b","c","a","b","b","c","b","c","a","c","a","c","b","a","b","a","b","c","a","a","a","b","a","c","c","a","b","a","c","b","a"
"575","b","a","a","a","b","c","c","a","a","c","b","b","a","c","b","b","a","a","c","c","a","c","a","b","b","c","c","a","c","b","b","a","a","b","c","c","a","b","b","a","a","a","b","c","a","c","a","a","c","a","b","b","a","b","c"
"576","b","c","c","a","b","c","b","b","c","c","b","b","a","b","a","b","b","a","c","b","c","b","c","a","c","b","b","b","b","a","c","c","b","c","a","a","c","a","b","b","c","b","a","b","c","b","c","a","a","a","c","c","a","c","b"
"577","a","c","b","a","a","c","c","c","a","a","b","c","b","a","b","a","a","b","c","c","b","b","a","a","a","c","c","a","c","a","b","c","b","b","b","c","a","a","c","c","b","c","a","b","b","c","a","b","b","c","b","a","a","c","a"
"578","b","a","a","c","b","c","c","a","c","c","b","c","a","b","a","c","b","a","c","a","a","b","a","b","a","b","b","a","c","a","c","a","a","c","b","a","b","b","a","b","b","b","c","c","a","c","c","b","b","c","b","c","a","c","b"
"579","b","c","b","a","b","c","b","a","a","c","b","a","a","b","b","c","b","a","c","a","b","c","c","b","a","c","c","b","c","a","b","b","c","a","c","c","a","b","b","c","b","b","b","c","b","a","c","c","b","c","b","b","c","b","a"
"580","b","a","a","a","b","c","a","c","c","a","b","b","b","c","b","c","c","a","b","a","b","c","b","c","a","c","b","c","b","c","b","a","b","b","c","c","a","c","a","a","b","c","b","c","a","c","b","c","a","c","a","c","c","a","a"
"581","b","a","a","c","a","c","a","a","a","a","b","c","a","a","b","c","a","a","b","a","c","c","b","c","b","b","a","c","b","c","c","b","b","c","a","a","b","c","b","b","b","a","b","c","c","c","c","a","c","c","b","b","a","c","b"
"582","b","b","b","a","b","a","a","a","c","c","b","c","a","b","a","b","c","a","b","b","c","b","a","b","c","a","a","a","c","c","c","b","a","c","a","b","a","a","a","b","c","b","c","c","c","a","b","c","a","b","c","c","b","b","a"
"583","b","a","a","a","b","a","b","c","b","c","b","c","b","a","a","c","a","b","c","a","b","b","c","a","a","b","b","c","c","a","c","b","c","b","a","b","c","b","c","c","c","a","a","b","a","b","c","b","b","c","c","a","b","a","a"
"584","b","a","a","a","b","c","a","a","c","c","b","a","a","c","b","c","c","a","a","c","b","a","a","b","a","c","a","a","b","a","a","b","a","c","a","a","c","b","b","a","b","c","c","a","b","b","c","c","a","c","a","a","c","b","a"
"585","b","a","a","a","b","c","c","a","a","b","a","a","a","a","a","c","b","c","c","b","b","c","b","b","c","c","c","a","c","c","b","a","a","c","a","c","c","a","a","b","b","a","a","b","c","c","b","c","c","b","b","b","b","c","a"
"586","c","b","b","a","a","b","b","c","a","a","c","b","b","c","a","b","b","a","b","b","c","c","a","c","c","b","b","a","a","b","c","b","a","c","a","a","a","a","a","b","b","c","a","a","b","c","a","a","c","c","b","c","b","c","b"
"587","b","c","b","a","b","c","a","a","b","c","a","a","a","c","a","b","a","a","a","a","b","b","b","a","b","c","b","b","a","c","b","c","a","c","a","a","b","a","b","a","a","b","b","c","b","c","c","a","a","a","b","a","a","c","a"
"588","b","c","b","a","b","c","a","c","c","c","b","a","c","b","a","c","c","b","c","c","a","c","c","c","a","c","c","c","a","a","a","b","b","c","c","b","c","a","c","a","c","b","b","c","c","b","b","a","c","b","c","b","a","a","b"
"589","b","b","b","a","c","c","b","b","c","a","b","c","b","c","a","c","c","a","a","a","b","c","a","a","a","c","a","a","c","a","b","b","c","c","c","c","a","c","b","b","b","b","c","a","c","b","b","b","c","c","c","c","c","a","a"
"590","b","a","a","a","b","c","c","b","b","c","a","a","a","c","a","c","c","a","c","c","b","c","a","a","b","c","a","a","a","c","b","a","b","c","a","c","a","b","a","a","b","c","a","c","b","a","b","a","a","c","b","b","a","c","b"
"591","c","b","b","a","c","a","a","b","c","b","c","a","a","c","c","a","a","b","a","a","b","b","a","a","a","c","b","a","a","a","b","b","a","c","a","c","c","c","a","a","a","b","c","c","a","b","b","c","a","a","c","c","c","b","a"
"592","b","a","a","a","a","c","c","a","a","c","b","c","a","b","b","c","a","b","c","a","b","a","b","c","a","b","b","a","a","a","c","c","c","c","a","b","c","b","c","a","c","a","c","a","c","b","c","c","c","a","c","b","c","b","a"
"593","b","b","c","b","c","c","c","c","c","a","b","a","c","a","a","c","c","b","c","c","b","c","c","b","a","c","a","b","c","a","b","a","a","a","a","c","a","a","a","a","a","b","a","c","b","b","b","c","b","a","b","b","b","c","b"
"594","b","b","b","a","b","a","b","c","b","c","c","a","b","a","b","b","c","a","c","c","c","b","c","b","c","b","c","c","c","a","b","b","b","a","c","c","b","c","b","a","a","a","b","a","c","b","a","a","a","a","c","b","a","a","a"
"595","b","a","a","a","a","c","c","b","c","c","b","a","a","a","a","c","b","a","b","b","b","b","a","c","c","b","a","a","a","b","c","c","a","b","c","b","a","a","c","c","c","b","a","a","a","b","c","a","c","a","c","a","a","c","a"
"596","b","b","c","b","b","c","b","c","b","c","a","b","b","c","a","b","c","b","c","a","c","c","b","a","a","a","c","b","c","a","b","c","b","c","a","c","c","b","b","a","b","b","c","c","b","c","c","c","c","a","b","a","c","a","a"
"597","b","c","b","a","b","c","b","b","c","c","c","c","a","b","a","a","a","a","c","c","b","a","a","a","a","b","b","c","a","a","c","b","b","c","a","b","b","c","c","b","c","c","c","b","c","a","b","c","c","a","c","a","b","a","c"
"598","b","b","b","a","a","c","b","a","a","a","a","c","a","c","a","b","c","a","b","a","b","b","a","c","b","c","b","a","c","c","b","b","c","a","c","c","b","b","b","c","b","c","a","c","a","c","b","b","b","a","b","a","c","c","b"
"599","b","a","a","a","b","c","c","c","c","c","b","c","a","c","a","c","a","c","b","a","b","b","c","b","a","c","c","b","c","a","b","c","a","b","a","c","b","a","c","c","b","c","a","b","a","c","a","b","c","a","b","b","b","b","a"
"600","a","c","b","b","b","b","c","a","c","c","c","b","b","c","c","b","b","c","a","a","b","b","a","c","c","c","a","a","b","b","b","b","b","c","b","c","a","a","a","c","b","a","a","a","a","c","b","c","c","c","b","b","b","c","a"
"601","b","a","a","c","c","c","c","a","a","b","b","b","a","c","a","c","c","b","c","a","a","a","a","a","c","b","b","c","b","a","c","a","c","c","b","b","c","b","b","b","c","a","c","c","c","b","c","c","b","c","c","a","b","c","c"
"602","b","a","a","a","b","b","b","a","c","b","c","b","a","b","c","a","c","a","c","a","b","c","a","c","b","c","b","b","a","b","a","b","b","a","c","c","c","c","c","a","b","a","b","a","a","c","b","c","a","a","b","b","c","c","c"
"603","b","a","a","c","c","c","a","a","a","a","b","a","a","a","a","c","a","a","c","a","b","a","b","a","a","c","a","a","c","a","b","a","a","c","a","c","c","a","c","b","b","b","a","c","c","c","c","c","a","a","b","a","c","a","a"
"604","b","b","a","c","c","c","b","a","b","b","b","b","a","c","c","c","a","a","a","c","b","a","a","c","a","c","b","c","b","b","b","c","c","a","c","c","c","c","a","a","a","b","b","c","a","c","b","c","b","a","b","b","b","c","a"
"605","b","b","c","b","c","c","b","c","c","a","b","b","b","c","a","c","b","b","b","a","a","b","c","b","a","b","b","b","a","a","c","a","a","c","b","b","b","a","b","a","a","c","a","b","a","c","c","b","b","a","b","c","c","c","a"
"606","b","b","b","a","b","c","b","b","a","b","b","b","a","b","c","c","b","b","c","b","b","c","c","c","a","c","a","c","a","a","a","c","c","c","b","c","a","b","a","c","b","c","c","c","b","b","a","c","b","c","c","a","c","c","a"
"607","b","b","b","a","b","c","a","c","c","c","a","b","c","a","b","b","b","b","a","c","c","b","c","c","b","b","b","b","a","c","c","b","a","c","a","a","b","c","c","a","c","c","b","c","a","b","c","c","c","b","c","a","b","c","c"
"608","b","c","b","a","b","c","a","c","b","c","b","a","b","c","a","b","b","a","a","a","c","a","a","a","c","b","a","c","c","a","c","b","c","c","a","b","c","b","c","a","c","a","a","c","c","a","a","a","b","a","b","a","a","c","a"
"609","b","c","b","b","b","c","b","b","c","c","b","b","b","b","b","c","c","a","c","a","a","a","b","c","a","a","b","c","a","a","c","c","b","c","a","a","c","b","b","b","b","b","c","c","a","c","c","b","b","a","a","a","b","b","a"
"610","b","b","c","a","b","c","c","c","c","c","b","b","c","c","a","c","c","c","b","a","b","a","c","c","a","c","b","c","b","a","b","a","a","b","b","b","b","c","c","c","c","c","c","b","a","a","a","b","c","a","c","a","c","c","a"
"611","b","b","c","a","a","c","b","b","c","b","b","b","c","a","c","c","b","b","b","a","b","b","c","c","a","c","b","b","c","c","b","c","b","b","a","b","c","c","b","a","c","c","b","b","a","b","c","a","c","a","c","b","c","a","a"
"612","b","b","c","a","b","c","c","b","b","a","a","a","a","c","a","b","c","b","b","b","c","b","a","c","c","b","b","a","c","c","b","b","a","c","b","c","b","a","b","c","b","a","c","b","c","c","a","c","b","a","a","a","b","c","a"
"613","b","b","c","a","a","c","c","a","a","a","b","c","a","c","a","b","a","a","c","a","b","b","b","a","b","c","b","a","c","c","b","b","a","a","a","c","b","c","a","c","b","b","b","c","b","c","b","a","a","c","a","b","a","c","a"
"614","b","b","a","a","b","c","b","b","c","c","b","c","c","c","a","c","b","b","b","b","a","b","a","c","b","c","b","a","b","c","b","a","a","c","b","b","c","a","a","c","c","a","a","a","a","c","a","a","c","b","b","b","a","b","b"
"615","c","b","b","a","a","b","c","c","c","a","c","a","c","b","c","b","b","b","c","c","c","c","c","a","c","a","a","c","a","c","c","a","b","b","a","c","a","b","c","a","b","a","c","b","a","c","a","c","c","a","b","c","b","a","a"
"616","b","c","b","a","b","c","b","c","b","c","b","b","b","c","a","c","b","c","a","a","a","b","b","b","a","b","b","c","c","a","c","b","b","b","a","b","c","c","c","a","b","a","b","c","a","b","c","c","c","a","c","c","c","a","a"
"617","b","a","a","a","b","c","c","a","c","c","b","a","a","b","a","c","c","a","c","a","b","c","c","b","a","c","a","c","c","a","b","b","b","a","c","c","c","b","a","a","a","c","a","c","b","c","a","a","b","c","b","c","a","c","c"
"618","b","b","b","a","b","c","c","a","c","c","a","b","a","b","a","b","a","c","c","c","c","a","c","b","a","b","b","c","b","a","c","b","c","c","a","b","c","c","b","a","c","a","b","b","c","b","c","a","b","a","c","b","a","c","a"
"619","b","b","a","a","b","a","b","a","c","b","b","b","a","a","c","b","b","a","c","b","a","c","a","c","c","c","a","a","b","a","b","c","a","c","c","c","a","b","b","a","b","a","a","c","c","c","a","a","c","a","b","b","b","c","a"
"620","b","a","b","a","a","c","a","a","c","a","a","c","a","b","c","b","c","b","c","a","a","c","a","b","a","b","c","b","a","a","b","c","a","a","a","c","c","a","a","a","b","c","a","a","a","c","a","a","a","a","b","a","a","a","a"
"621","a","c","b","a","b","b","b","b","c","c","c","c","a","b","a","a","c","a","c","a","c","a","a","a","a","b","a","a","c","a","b","a","c","c","a","b","b","b","b","a","c","a","b","c","b","a","c","a","c","c","b","b","c","c","a"
"622","c","b","c","a","b","b","c","c","c","c","a","c","a","c","b","b","a","b","c","c","c","a","b","b","a","b","a","c","c","a","a","a","b","a","a","c","a","a","b","a","b","c","a","c","b","c","c","a","a","a","b","b","b","c","a"
"623","b","c","b","a","b","c","c","b","a","b","c","c","c","c","c","b","b","b","a","b","c","a","c","a","b","a","c","b","c","c","b","a","a","a","a","b","a","a","b","a","c","a","b","c","a","a","a","a","c","a","b","c","a","b","a"
