"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"6396","a","c","c","a","c","c","a","a","c","c","b","c","c","b","b","a","a","c","a","c","c","c","c","c","a","c","b","a","b","b","c","b","a","b","c","b","a","c","b","a","b","b","b","a","b","a","c","a","a","b","c","b","c","c","c"
"6397","b","a","b","a","a","b","b","b","c","b","a","b","c","c","a","a","b","b","c","b","c","b","c","b","c","a","c","a","a","a","b","b","a","c","b","a","b","c","c","c","b","b","b","c","c","b","b","c","c","a","a","a","c","b","b"
"6398","c","b","c","a","a","c","b","c","a","c","c","c","b","c","a","b","b","c","c","b","a","a","c","b","a","b","b","c","a","b","b","c","a","c","b","b","a","c","c","b","c","a","c","b","b","c","a","c","a","c","a","b","b","c","b"
"6399","c","b","b","c","c","c","c","a","a","a","c","b","c","c","a","c","a","c","b","a","c","b","c","a","b","c","c","b","c","c","a","b","b","c","a","b","b","a","b","b","c","b","c","b","c","c","c","c","b","a","a","b","b","a","c"
"6400","c","b","c","a","b","b","b","b","a","b","a","b","c","a","c","b","a","a","a","a","b","b","c","a","b","a","a","b","b","a","b","b","a","a","c","b","b","c","a","b","c","b","b","c","c","c","a","b","b","a","a","a","a","a","c"
"6401","a","c","c","a","b","b","b","b","a","a","a","a","c","b","b","c","a","b","a","b","b","a","a","a","c","a","b","c","b","a","c","b","c","a","b","c","b","b","c","c","a","b","c","b","c","c","a","b","a","c","c","a","b","b","a"
"6402","b","b","a","c","c","a","b","c","c","b","b","b","b","c","b","a","b","a","c","b","b","c","c","c","c","a","a","c","c","a","c","b","c","b","b","a","b","b","b","c","b","b","b","a","c","a","a","b","a","c","b","b","a","a","c"
"6403","a","a","a","a","a","b","c","c","c","a","c","b","c","a","b","a","c","c","c","b","c","b","c","a","b","b","a","b","b","b","b","a","c","a","a","a","b","b","c","b","c","b","a","b","c","c","c","c","a","c","c","b","b","a","a"
"6404","c","b","a","a","b","a","b","c","a","c","c","b","b","b","c","b","b","a","a","c","a","a","a","c","c","b","a","c","c","c","c","a","b","c","b","c","a","c","b","a","c","b","c","a","b","b","a","c","c","a","c","b","b","c","b"
"6405","a","b","a","c","c","b","b","a","b","a","a","c","c","a","b","b","a","c","a","c","c","b","a","b","c","c","a","c","b","a","c","b","b","a","b","c","c","b","c","c","c","a","c","c","c","b","b","b","c","a","a","b","c","b","b"
"6406","c","b","b","c","a","a","c","b","b","b","c","b","b","a","c","c","b","c","a","c","a","a","c","b","a","c","a","c","a","b","a","a","b","c","c","c","b","c","b","a","b","c","b","a","b","c","b","a","c","c","b","c","b","b","b"
"6407","c","b","b","c","c","a","b","c","b","c","b","a","b","a","b","c","a","b","b","a","b","b","a","b","b","c","a","c","a","b","b","b","b","a","b","c","c","c","c","b","c","b","c","c","b","c","b","b","b","c","b","c","b","a","b"
"6408","a","a","c","b","c","c","a","c","a","c","a","b","b","c","a","c","c","c","c","b","a","b","b","a","c","c","a","c","b","a","c","b","b","a","b","c","b","a","c","c","c","a","c","b","c","a","b","c","a","a","c","b","b","c","c"
"6409","c","a","b","c","c","b","a","b","c","b","a","a","c","c","b","c","b","c","b","a","a","b","b","b","b","b","c","b","a","c","b","b","b","a","b","a","b","a","c","c","c","b","c","b","b","b","c","c","a","b","c","c","b","b","b"
"6410","c","b","b","c","b","b","c","c","c","a","b","b","b","a","b","a","c","b","c","c","b","b","c","b","a","b","c","c","b","b","b","b","a","a","c","c","b","a","b","c","b","a","b","a","a","b","a","a","b","a","a","b","c","a","b"
"6411","b","b","b","b","b","b","c","b","a","c","c","b","a","c","b","c","c","c","b","b","a","b","b","a","a","c","b","b","c","c","a","a","c","b","b","c","a","c","a","c","a","b","b","c","c","c","c","b","b","c","c","a","a","a","c"
"6412","c","b","c","a","a","c","c","c","b","b","b","a","c","b","c","a","a","b","b","c","b","a","b","b","c","b","b","a","a","a","a","a","c","a","b","c","a","b","b","a","c","b","b","a","b","c","c","b","b","c","a","b","b","b","a"
"6413","b","b","c","b","b","a","c","c","a","c","c","b","b","c","a","c","c","a","c","b","a","a","a","b","b","a","b","a","a","c","b","b","a","c","c","a","c","c","c","c","b","a","b","c","c","a","b","b","b","c","b","c","b","a","c"
"6414","c","b","c","a","b","c","b","b","c","b","c","b","a","b","c","a","c","c","a","b","c","a","b","b","c","c","b","c","a","a","b","c","c","c","b","a","a","c","b","c","c","a","b","a","c","c","c","b","c","c","c","a","b","b","c"
"6415","a","a","a","c","c","b","b","a","b","c","c","c","c","b","b","a","b","c","a","b","b","b","b","b","c","a","a","b","b","a","b","b","c","a","b","b","c","c","a","b","b","c","c","a","b","c","a","b","b","a","a","c","b","a","a"
"6416","c","b","b","c","c","a","c","c","b","a","b","b","c","a","b","b","b","b","a","c","c","b","b","c","b","c","c","a","c","c","b","b","c","c","b","a","a","c","b","c","c","a","a","a","c","c","c","c","b","c","a","a","c","b","a"
"6417","c","b","b","c","b","b","c","c","c","b","a","b","c","c","a","a","c","c","b","b","b","b","b","a","b","b","c","a","c","a","a","a","a","b","b","b","b","c","a","c","c","c","b","a","c","c","b","b","a","c","a","c","b","c","a"
"6418","c","b","a","c","c","c","a","c","b","a","c","b","b","b","b","c","b","c","b","b","a","b","a","b","c","c","c","c","a","c","b","b","b","c","c","c","c","a","c","b","c","a","a","b","c","a","b","c","a","c","c","b","b","a","c"
"6419","c","b","b","b","b","c","a","c","a","a","b","b","b","c","b","b","b","b","b","c","a","b","b","b","c","a","c","a","c","c","b","c","a","b","c","a","b","c","a","a","a","c","c","a","b","b","b","a","b","a","b","b","c","a","b"
"6420","c","b","b","a","a","c","b","c","a","b","b","a","b","c","b","c","b","c","c","b","c","c","c","c","b","a","b","c","b","b","c","b","c","a","c","a","a","b","a","c","c","c","a","a","a","c","a","a","a","a","c","c","c","c","b"
"6421","b","c","b","c","c","a","b","b","c","c","b","a","b","a","b","a","c","c","c","b","c","b","a","b","c","c","c","c","a","b","a","b","c","c","a","b","a","a","c","b","a","c","c","c","a","c","b","b","c","b","a","b","a","c","c"
"6422","c","b","a","c","c","a","c","c","c","b","c","a","c","b","c","c","b","c","a","a","a","b","c","c","b","c","c","b","b","b","a","b","b","a","c","c","a","b","b","a","c","a","b","b","b","a","a","c","b","a","c","b","b","b","b"
"6423","b","c","c","b","b","c","b","c","a","c","a","b","c","c","c","b","c","a","b","a","c","a","c","a","c","c","b","c","c","a","a","a","c","b","a","c","b","a","a","b","a","c","a","c","b","b","a","c","b","c","c","b","b","a","b"
"6424","c","b","a","c","c","a","b","a","b","a","b","b","c","a","a","c","c","b","a","b","a","b","a","a","c","c","a","a","c","b","c","a","c","b","c","a","a","c","a","c","b","b","c","c","c","b","c","c","b","b","c","a","c","a","c"
"6425","a","a","c","a","c","c","a","c","b","c","c","b","c","a","a","a","a","b","a","b","b","b","c","b","c","a","b","c","b","c","c","c","c","b","b","a","a","c","a","c","c","a","b","b","a","a","a","a","a","c","b","b","a","b","b"
"6426","b","a","b","c","a","b","b","b","b","b","a","c","c","b","c","b","b","c","c","c","b","b","c","b","b","a","b","b","b","c","c","c","c","b","c","a","c","c","a","a","b","b","c","b","b","b","a","c","a","a","a","b","a","a","b"
"6427","c","b","a","a","c","a","c","c","b","b","c","b","b","a","c","b","b","c","b","c","b","c","c","b","c","c","a","b","a","c","c","c","a","c","c","a","b","c","b","c","b","c","b","a","b","b","a","c","a","c","a","c","c","a","c"
"6428","c","b","a","c","c","c","b","c","b","b","c","b","a","c","c","b","b","c","b","c","c","c","b","b","a","c","b","c","b","b","b","b","c","a","b","a","c","c","c","c","c","c","c","c","a","a","a","b","c","b","b","a","b","b","c"
"6429","a","b","b","a","a","c","c","c","c","a","a","b","c","b","b","b","a","b","a","b","a","a","c","b","c","c","b","c","b","c","c","a","c","a","a","c","b","c","c","b","c","a","c","c","a","c","a","b","b","a","a","b","c","b","a"
"6430","c","a","b","c","c","c","a","b","c","c","a","a","b","b","a","c","b","a","a","b","c","c","c","a","a","b","b","c","c","b","b","c","b","b","b","a","b","c","a","b","b","b","b","c","c","b","a","a","b","b","b","b","c","a","b"
"6431","c","a","c","a","a","b","a","c","c","c","a","a","c","b","a","c","a","b","b","c","c","b","a","a","c","b","a","c","b","a","a","a","a","a","c","c","c","c","a","c","a","b","c","a","a","b","c","c","a","b","b","b","c","c","c"
"6432","a","a","a","a","a","c","b","c","b","b","c","b","c","a","c","a","b","c","a","c","c","a","c","c","a","a","a","a","c","c","b","a","c","c","c","a","a","a","c","b","c","b","c","b","a","a","a","b","a","c","c","c","b","a","a"
"6433","c","b","b","a","b","a","a","b","a","c","b","a","a","a","c","a","b","a","c","a","c","b","c","b","b","a","a","b","a","a","b","b","c","c","a","b","c","a","c","b","b","a","a","a","c","b","a","c","b","c","b","b","c","b","b"
"6434","c","b","a","a","a","c","c","c","a","b","a","b","c","c","a","b","a","c","c","b","c","a","b","b","b","b","c","a","a","c","a","b","c","a","c","b","a","c","c","b","a","b","c","c","c","b","c","c","b","a","b","b","b","b","b"
"6435","c","a","a","c","c","a","a","c","c","c","c","a","c","b","a","c","b","c","b","b","a","a","c","a","b","b","b","c","c","b","c","c","b","b","b","a","a","b","b","c","c","a","a","a","c","a","c","c","b","a","b","b","c","b","b"
"6436","b","b","a","c","c","b","a","c","c","c","a","a","b","c","c","c","a","b","b","a","c","b","c","a","b","a","a","b","a","b","c","b","c","c","b","c","a","c","c","b","c","a","c","a","b","a","b","c","a","c","b","b","c","a","b"
"6437","c","b","a","c","c","a","b","c","b","c","c","c","b","a","b","c","b","b","b","b","c","a","a","a","a","a","b","c","a","b","c","c","b","a","a","a","b","a","a","b","a","a","c","a","b","b","a","c","c","c","c","c","c","b","c"
"6438","c","c","c","a","b","b","a","c","c","c","c","c","c","b","a","a","b","b","a","b","c","c","b","a","b","b","a","c","c","c","b","a","c","c","c","a","b","c","b","b","c","b","b","b","c","b","c","c","a","b","a","a","c","a","c"
"6439","c","b","b","c","c","c","b","a","a","b","b","a","c","b","a","a","b","b","b","b","b","b","a","a","b","a","a","c","b","a","b","b","c","a","b","c","b","c","a","b","c","b","c","c","b","c","b","c","c","c","b","a","b","b","a"
"6440","a","a","c","a","b","c","c","b","a","b","c","a","b","b","b","a","b","b","b","b","c","a","b","a","a","c","a","b","a","c","c","a","c","a","a","c","b","c","a","a","c","b","c","c","b","b","b","b","c","c","c","b","b","b","c"
"6441","b","b","c","a","a","b","b","b","a","b","a","a","b","c","b","b","b","b","b","b","b","b","b","b","b","c","b","a","b","b","c","c","c","b","b","b","b","b","b","c","a","b","c","a","c","c","c","b","a","c","a","b","b","a","c"
"6442","c","b","a","b","b","c","a","c","a","a","c","b","b","a","b","a","c","b","a","b","b","b","b","c","a","b","c","b","b","b","a","a","b","a","b","c","b","a","b","b","a","b","c","a","c","c","c","b","c","a","a","b","c","b","b"
"6443","b","b","a","c","c","c","c","c","b","c","a","b","b","a","a","c","b","b","b","b","c","b","b","a","c","c","b","c","c","b","a","b","b","c","c","c","b","b","b","a","a","b","b","b","c","b","c","a","b","b","b","b","c","a","a"
"6444","a","c","a","a","b","c","a","a","c","c","c","b","c","c","c","a","b","a","c","c","c","b","c","b","c","b","c","b","a","c","c","b","b","c","b","a","b","b","b","a","c","c","b","a","a","a","a","b","c","b","c","b","c","b","b"
"6445","c","a","a","c","a","a","b","c","b","b","c","a","c","a","a","c","b","c","c","b","c","a","b","a","b","c","a","b","a","a","a","a","c","b","b","c","a","b","b","c","b","c","a","b","c","a","b","a","a","a","b","b","c","c","b"
"6446","b","a","b","c","c","b","c","a","b","c","b","b","b","a","b","a","b","c","c","c","c","a","a","c","b","a","a","c","c","c","c","a","c","c","a","c","b","c","c","b","c","a","b","b","a","b","c","b","a","b","a","a","c","b","c"
"6447","a","a","a","a","c","c","a","a","a","a","c","a","c","a","b","c","b","b","a","a","b","a","a","c","a","a","a","a","b","b","b","a","c","a","b","b","b","a","b","c","b","b","c","a","c","c","b","b","a","c","a","b","c","b","b"
"6448","a","a","b","c","c","c","b","c","b","b","a","b","c","a","c","b","b","b","a","c","c","b","b","c","c","c","b","c","b","c","a","a","b","a","a","b","a","b","a","b","b","b","c","c","a","c","a","b","c","b","a","c","b","c","b"
"6449","c","b","a","c","c","c","a","c","c","c","a","c","b","b","a","c","b","b","a","b","c","b","b","a","b","a","a","c","a","a","b","b","b","c","b","a","c","b","b","b","c","b","b","b","a","a","b","c","a","c","c","c","a","c","c"
"6450","c","b","b","c","c","a","b","b","b","a","c","a","b","a","c","c","c","a","b","c","c","b","c","b","a","c","b","b","b","b","c","b","c","b","b","c","a","c","a","a","a","a","b","b","b","b","c","a","a","a","c","c","c","c","a"
"6451","c","a","b","c","c","a","b","a","b","b","b","b","a","b","b","a","c","c","a","a","a","b","c","a","c","c","c","c","b","c","c","b","c","a","b","b","b","b","a","b","a","a","c","b","a","c","c","b","b","b","c","b","a","b","b"
"6452","c","b","b","c","c","a","b","b","a","c","b","a","b","c","c","c","b","b","c","c","a","a","b","b","a","c","b","c","b","b","c","b","c","b","b","b","b","c","a","c","c","a","b","b","a","c","b","c","b","b","a","a","c","a","a"
"6453","a","a","b","c","c","c","a","a","b","c","a","b","c","b","b","c","b","c","a","c","a","b","a","c","c","b","b","a","c","b","c","b","c","b","c","c","c","b","a","c","a","b","b","c","b","c","b","a","c","b","a","a","c","b","a"
"6454","b","a","b","c","c","b","a","c","c","c","a","c","c","b","c","c","b","b","a","c","a","b","b","b","a","c","b","c","a","b","c","b","c","c","c","a","b","b","c","c","b","c","b","b","a","b","a","a","a","b","c","b","a","c","b"
"6455","c","b","a","c","c","a","c","b","c","b","b","a","c","b","a","c","a","c","a","b","c","b","b","c","b","a","c","b","c","a","c","b","c","c","b","a","a","c","b","a","c","b","a","a","b","c","b","c","b","c","c","b","c","a","b"
"6456","b","a","b","c","c","c","a","c","a","c","b","b","a","c","a","a","a","c","c","b","c","b","c","c","c","b","b","b","c","a","b","a","a","c","a","a","b","c","b","b","c","b","b","a","c","c","c","b","b","b","a","b","b","a","c"
"6457","c","b","c","b","b","a","b","b","a","c","b","a","b","b","b","a","b","b","b","c","b","c","a","a","c","a","b","a","c","c","c","b","c","b","c","c","b","b","a","a","c","c","b","c","b","a","b","c","b","b","a","a","a","a","b"
"6458","b","b","a","b","b","a","c","c","b","c","c","a","c","b","c","a","b","c","a","b","b","b","c","c","c","a","c","b","c","b","b","b","b","c","b","c","a","a","c","b","a","c","b","c","b","c","b","b","c","b","a","c","a","b","c"
"6459","c","b","b","c","c","a","c","b","b","c","b","b","c","a","b","b","c","a","a","c","c","b","c","c","b","c","b","c","a","b","b","b","c","c","c","a","b","c","b","c","a","c","c","a","c","c","a","a","a","c","a","a","c","b","c"
"6460","c","a","a","c","c","b","a","c","c","a","b","b","b","b","b","a","b","c","a","c","c","b","c","c","a","c","a","a","c","b","c","a","c","b","a","b","b","a","b","b","b","a","a","a","c","a","b","a","c","c","c","c","a","c","b"
"6461","c","a","a","b","c","a","b","c","a","b","b","c","b","c","b","a","b","c","b","b","c","c","b","a","a","a","a","b","c","b","b","a","b","b","b","b","b","b","b","b","b","c","b","a","c","c","b","c","a","a","c","a","b","b","b"
"6462","c","b","a","c","c","c","a","c","c","c","a","b","b","c","b","b","c","b","c","c","b","a","c","b","a","a","b","b","a","b","c","a","a","c","a","c","b","a","c","b","c","a","c","b","c","b","b","a","b","b","b","b","a","a","c"
"6463","b","b","c","b","b","c","c","c","a","b","a","a","c","a","c","a","a","b","c","c","a","b","b","c","c","c","b","b","c","c","a","b","c","b","c","c","b","b","b","c","c","c","b","a","c","b","b","a","b","b","c","b","c","a","b"
"6464","c","b","b","c","c","c","b","b","c","c","b","b","b","b","c","b","a","a","b","b","c","c","a","b","c","a","b","a","a","a","c","b","c","b","b","c","b","b","a","c","c","a","b","c","b","a","a","a","b","c","b","a","c","a","c"
"6465","c","b","b","b","b","c","a","b","a","c","b","a","b","b","a","c","b","b","b","b","a","b","b","a","c","b","a","b","b","a","a","c","b","a","b","c","a","c","c","b","c","b","c","c","b","c","b","c","c","a","b","a","b","b","b"
"6466","a","a","b","c","c","c","b","c","b","c","a","c","c","a","b","b","a","b","b","c","b","b","b","a","b","b","c","c","a","a","c","b","b","c","c","b","c","b","c","b","a","b","b","b","a","b","a","a","a","a","c","b","c","b","b"
"6467","c","a","b","a","a","c","a","b","c","b","c","a","a","b","a","c","b","c","a","b","a","c","c","b","c","c","a","c","a","c","a","b","b","c","c","c","b","c","c","a","c","c","c","b","b","a","b","c","a","c","c","c","c","b","c"
"6468","c","b","b","c","c","c","b","a","c","b","b","b","c","c","c","b","b","b","c","c","a","b","a","b","c","c","b","c","a","c","c","a","b","c","c","a","a","a","c","a","c","a","a","b","b","c","b","c","a","c","c","b","c","a","c"
"6469","b","b","b","b","b","b","b","b","a","c","a","a","b","a","c","c","a","c","c","a","c","b","c","c","b","b","b","c","c","b","a","a","c","c","c","c","b","b","c","b","a","a","b","c","c","c","b","a","c","b","b","b","c","b","a"
"6470","b","b","a","c","c","b","a","a","b","a","a","a","a","a","b","b","b","c","b","a","b","a","c","a","b","b","b","c","b","b","b","b","b","b","b","a","b","b","a","c","c","b","c","c","c","c","b","c","c","b","c","a","c","b","a"
"6471","c","b","a","a","b","c","b","c","c","c","c","b","a","a","a","c","c","a","c","b","a","a","c","b","c","b","b","b","a","c","c","a","a","c","a","c","b","c","b","c","c","c","c","a","b","b","b","c","a","a","a","a","c","a","b"
"6472","c","b","c","a","b","c","c","b","b","b","a","b","c","b","a","c","b","c","a","c","a","b","c","a","c","b","b","a","c","c","b","a","c","c","a","a","c","a","b","c","b","a","c","b","b","a","a","b","a","c","a","a","b","a","c"
"6473","c","b","b","c","a","c","a","c","c","b","a","b","b","b","c","b","c","b","a","c","c","c","c","b","a","c","a","b","b","b","a","a","b","a","c","b","a","c","a","c","a","a","b","a","a","c","a","c","b","b","a","a","b","b","c"
"6474","a","b","b","a","b","c","b","b","c","c","c","a","a","b","a","b","b","b","b","b","c","b","a","b","c","a","b","b","a","c","c","c","a","b","a","a","a","a","a","b","c","a","c","c","c","c","c","c","b","c","a","a","c","a","c"
"6475","c","b","b","a","a","c","c","c","a","b","a","c","c","c","b","c","b","b","c","c","c","a","b","b","c","a","c","c","b","c","c","a","b","a","c","c","c","c","a","a","a","b","b","b","c","a","b","c","b","a","c","c","c","a","b"
"6476","c","b","b","c","c","a","b","c","b","b","c","b","c","a","b","a","b","c","a","c","c","a","a","b","c","c","a","c","b","c","c","b","c","c","a","c","b","c","b","a","c","c","c","a","b","b","b","c","c","b","b","c","b","b","c"
"6477","c","b","c","a","b","a","a","c","c","b","b","b","b","c","c","b","b","a","c","b","b","c","c","b","b","c","a","b","a","c","b","b","a","a","a","c","a","c","c","c","c","b","c","b","b","b","c","c","b","b","c","b","b","b","b"
"6478","c","a","b","c","c","c","a","b","b","c","c","a","a","a","a","a","b","c","c","c","c","a","b","b","a","c","b","b","a","b","c","a","b","c","b","a","b","b","c","a","a","b","b","c","a","b","b","a","b","b","c","b","c","b","b"
"6479","c","b","a","b","c","c","a","c","b","b","a","a","b","a","b","b","b","a","a","c","c","b","a","c","b","c","c","c","b","c","b","a","c","a","c","a","b","b","c","c","b","a","c","b","c","b","a","b","a","b","b","b","c","c","b"
"6480","c","b","b","a","b","a","b","b","a","b","a","a","a","b","c","b","b","c","b","c","a","b","c","a","b","b","a","c","c","a","a","a","c","b","c","a","b","c","b","b","c","c","a","b","c","c","b","c","a","c","c","c","c","a","b"
"6481","a","b","b","a","b","a","c","b","c","b","b","b","a","c","a","b","c","c","c","b","b","c","b","c","c","a","b","c","b","a","b","a","b","a","c","b","a","c","c","b","a","b","c","c","b","c","c","b","b","b","c","a","c","b","b"
"6482","b","a","b","b","c","b","b","c","a","c","b","c","c","a","b","b","b","b","a","b","a","a","c","a","b","c","b","b","b","a","a","a","a","a","b","c","a","b","c","c","c","c","c","c","a","c","a","b","b","b","c","b","a","b","c"
"6483","b","b","c","b","b","b","a","b","b","b","a","b","c","a","b","b","b","c","c","b","a","c","b","c","b","c","c","c","c","c","c","a","c","c","c","c","a","b","b","c","c","a","a","a","c","a","b","c","b","b","c","c","b","a","c"
"6484","c","b","b","a","c","a","b","a","b","c","b","a","c","a","c","c","a","c","c","c","b","a","b","c","b","b","a","b","c","a","b","a","b","a","b","b","b","a","c","b","a","b","c","b","b","b","b","c","a","c","a","a","b","a","a"
"6485","b","b","b","c","c","a","b","c","c","c","c","a","b","c","c","c","a","b","b","c","c","b","c","b","b","a","b","b","a","b","c","b","b","b","b","a","a","a","b","b","b","b","c","b","b","b","c","c","a","c","b","b","b","c","b"
"6486","c","b","a","a","a","c","a","c","a","b","c","b","b","c","b","c","b","c","c","c","c","a","b","b","b","b","b","b","a","b","b","b","a","a","b","a","b","c","c","c","b","c","c","c","a","b","a","c","a","b","b","a","c","a","a"
"6487","c","b","b","c","c","a","c","c","c","b","c","b","b","a","c","c","b","b","c","c","a","a","a","c","a","b","b","c","b","b","b","a","b","b","c","c","b","c","b","a","c","b","c","b","c","b","a","c","a","a","a","b","c","c","b"
"6488","c","b","c","a","b","c","c","b","a","a","a","b","b","c","b","b","a","a","b","c","a","a","c","a","a","c","b","c","c","b","a","c","a","b","b","b","a","c","b","c","c","c","b","b","a","a","b","b","a","b","c","b","b","a","c"
"6489","c","b","a","b","b","b","b","c","a","a","b","c","b","a","b","b","a","b","c","c","c","a","c","c","c","c","a","b","c","c","a","a","a","c","c","c","a","c","c","a","c","b","b","b","b","b","c","b","b","c","b","b","c","b","b"
"6490","c","b","b","c","c","b","a","a","b","a","a","b","a","b","b","a","b","c","b","c","c","c","b","a","a","a","b","b","c","b","b","b","b","c","c","b","c","a","c","c","a","b","a","c","c","c","b","c","c","b","c","a","a","c","a"
"6491","b","b","a","c","c","a","b","a","c","b","a","b","a","c","b","b","a","c","c","b","b","b","b","c","c","a","b","a","b","b","a","b","c","a","b","c","b","b","a","c","c","b","b","a","c","c","b","b","c","c","a","c","a","c","b"
"6492","b","b","a","c","c","b","c","c","b","b","b","c","c","a","c","b","a","b","a","c","b","c","a","b","c","a","b","c","b","b","c","c","b","b","a","a","b","c","b","b","c","c","b","a","b","a","c","c","c","c","c","b","c","a","c"
"6493","b","a","b","c","a","a","b","c","b","a","b","c","b","a","b","b","b","c","c","c","c","b","c","b","c","c","b","c","a","c","c","b","c","c","c","a","c","b","c","b","b","a","c","b","b","b","a","c","a","c","a","c","b","c","a"
"6494","c","b","a","a","c","a","a","a","b","b","c","b","c","a","c","b","a","c","a","c","c","a","b","b","a","a","b","a","a","b","c","a","a","b","c","a","b","c","b","b","c","c","b","b","a","c","b","b","a","b","c","a","a","a","c"
"6495","a","a","a","c","c","c","b","a","b","b","c","a","b","a","a","c","a","b","b","c","c","c","c","a","c","a","a","c","a","c","b","b","b","c","a","a","a","b","b","b","b","a","a","a","c","a","b","b","b","a","c","a","c","b","b"
"6496","c","b","c","a","b","a","b","c","b","c","b","b","c","b","c","a","c","b","a","b","c","c","a","b","a","a","b","c","a","a","c","c","b","c","b","a","c","b","b","c","b","b","b","a","a","b","a","a","c","b","c","b","c","b","b"
"6497","c","b","c","a","a","c","a","c","c","b","c","b","b","c","c","c","c","a","c","a","c","b","c","b","b","b","c","c","a","b","c","b","a","c","b","c","a","c","b","a","c","b","b","b","b","c","b","c","a","c","b","a","b","c","b"
"6498","a","a","b","c","c","c","b","b","c","b","a","b","c","c","c","c","b","a","c","c","a","a","a","a","a","b","b","c","b","b","a","c","c","a","a","c","b","c","b","b","a","b","c","a","c","c","b","c","a","c","c","c","c","a","c"
"6499","b","b","b","c","c","c","b","a","b","c","c","c","a","b","b","a","b","a","a","c","c","b","c","b","c","a","c","b","b","c","b","a","a","a","a","a","a","c","a","b","c","b","a","a","c","a","b","c","c","c","b","c","c","c","a"
"6500","c","b","b","c","c","c","a","c","a","a","a","a","c","a","b","b","b","c","b","b","b","b","b","b","b","b","b","a","a","c","c","a","c","c","c","a","c","b","c","c","c","b","c","c","b","a","c","c","b","c","c","a","c","a","c"
"6501","a","a","b","c","c","b","a","c","c","c","c","a","b","c","a","a","b","b","b","b","b","a","c","a","b","b","b","b","c","c","b","c","c","b","a","c","b","c","a","b","a","b","c","a","b","b","a","b","c","b","a","b","a","b","b"
"6502","c","b","c","a","a","c","b","c","b","b","c","b","c","a","c","a","a","c","a","a","b","b","c","a","b","c","c","c","c","c","c","b","c","b","a","c","b","c","b","b","a","c","b","a","b","c","a","b","c","c","c","b","a","b","c"
"6503","c","b","c","b","a","b","c","b","a","b","c","a","b","c","c","a","b","a","c","b","c","c","c","c","c","c","b","c","b","a","a","a","b","a","a","b","a","a","a","c","c","c","b","c","c","c","b","c","b","b","a","c","a","b","c"
"6504","c","b","b","c","c","c","c","b","b","c","c","b","b","a","a","c","c","b","a","b","a","a","a","c","a","c","a","a","b","c","b","b","a","a","a","b","b","c","b","b","a","b","b","a","b","b","c","b","c","c","b","b","b","c","b"
"6505","c","b","b","a","a","c","b","a","c","b","a","a","c","c","a","b","c","b","c","b","a","a","b","b","c","c","a","a","a","c","b","a","c","b","c","c","a","b","a","c","a","b","c","a","b","b","a","b","a","b","a","a","a","a","a"
"6506","c","b","b","a","b","c","b","c","a","b","c","c","b","a","c","c","c","c","c","a","a","b","b","b","a","c","c","b","a","b","b","b","c","c","a","b","a","c","b","b","b","a","c","b","c","c","a","c","a","c","a","a","c","c","c"
"6507","a","b","a","c","c","c","a","c","b","a","b","b","b","b","b","b","b","a","a","c","b","a","c","c","b","a","a","a","b","c","c","a","c","b","c","c","b","b","a","b","a","b","b","a","b","b","a","a","a","b","b","b","c","c","b"
"6508","a","a","a","c","c","a","c","a","b","c","c","c","a","a","c","a","b","c","b","a","b","b","c","a","b","c","a","c","c","a","c","b","b","b","a","a","a","b","a","b","b","b","b","b","b","c","b","b","a","c","b","b","a","a","b"
"6509","c","a","b","a","c","a","b","c","c","c","c","b","b","b","c","b","a","c","a","a","a","b","b","c","c","c","b","a","c","c","b","c","c","b","a","c","b","c","a","b","c","b","a","c","c","a","a","c","c","a","b","b","b","b","b"
"6510","c","b","b","c","c","c","c","c","b","b","c","a","c","b","b","b","a","c","a","c","c","c","a","b","c","c","b","a","a","c","a","c","c","b","a","c","b","b","a","b","a","c","c","c","c","b","a","b","c","c","c","b","a","b","a"
"6511","a","b","b","a","a","b","c","a","b","c","c","b","a","a","a","a","b","c","c","b","b","a","c","c","c","c","a","b","b","c","c","c","c","a","a","c","b","c","c","b","c","c","c","b","c","c","a","c","a","c","a","a","c","a","c"
"6512","a","b","a","a","b","b","a","c","c","a","a","a","b","c","c","c","c","a","b","a","c","b","c","b","b","c","a","b","a","a","c","b","c","c","a","c","a","c","b","a","a","b","c","a","b","b","b","c","c","c","b","c","b","b","c"
"6513","c","a","b","a","a","b","b","c","c","b","c","b","b","b","b","b","a","b","b","a","b","a","a","a","a","a","b","a","b","b","b","a","c","a","a","b","a","b","a","b","b","a","b","c","c","a","b","c","c","c","b","a","a","b","a"
"6514","c","b","a","a","b","c","c","a","c","b","a","b","a","b","b","c","b","c","b","c","c","c","a","a","b","c","b","a","b","b","c","b","a","b","c","c","a","a","a","c","c","b","c","c","c","c","b","b","c","b","a","b","a","b","c"
