"subject_id","V1__1","V2__1","V1__2","V2__2","V1__3","V2__3","V1__4","V2__4","V1__5","V2__5","V1__6","V2__6","V1__7","V2__7","V1__8","V2__8"
"5600","d","d","d","d","c","d","a","c","a","b","b","a","c","a","b","a"
"5601","c","d","b","c","c","a","a","a","a","a","a","c","c","d","d","d"
"5602","a","d","b","d","c","d","b","c","d","b","d","a","c","a","a","a"
"5603","d","d","b","d","a","c","a","b","b","a","d","b","c","c","a","b"
"5604","a","d","b","d","b","d","b","b","a","a","c","a","d","a","d","a"
"5605","a","d","a","c","b","a","d","a","d","b","d","d","b","d","a","b"
"5606","b","d","a","c","a","b","a","a","c","a","d","b","d","d","b","d"
"5607","c","d","c","c","d","c","d","d","c","d","b","b","a","a","a","a"
"5608","d","d","c","d","a","c","a","a","c","a","d","b","c","b","a","b"
"5609","a","a","b","a","c","b","d","c","d","d","c","d","a","d","c","c"
"5610","a","d","c","d","d","d","c","b","c","a","b","a","a","b","c","b"
"5611","d","d","d","d","c","d","b","c","a","b","a","a","c","a","b","b"
"5612","d","d","c","d","b","d","c","c","d","b","c","a","a","a","a","a"
"5613","b","d","a","d","a","c","a","b","c","b","d","b","d","a","d","a"
"5614","b","d","d","d","d","d","b","c","c","b","d","a","b","a","a","a"
"5615","a","d","b","d","d","c","c","b","b","a","a","b","c","b","d","b"
"5616","b","d","c","d","d","d","c","c","a","b","a","a","b","a","d","a"
"5617","a","d","d","d","d","d","b","c","b","b","d","a","c","a","a","a"
"5618","a","d","c","b","d","a","b","a","a","b","c","c","d","d","a","d"
"5619","d","c","d","d","a","d","a","b","b","a","a","a","b","b","d","b"
"5620","d","d","c","d","a","c","a","b","b","a","d","a","c","b","a","c"
"5621","d","d","c","d","a","d","b","c","d","c","d","a","c","a","a","a"
"5622","a","d","b","d","d","d","d","b","c","a","a","a","b","b","d","b"
"5623","c","d","a","c","a","b","d","b","d","c","c","d","b","b","a","a"
"5624","a","c","b","a","c","a","d","a","d","c","c","d","b","d","a","c"
"5625","c","d","b","d","a","c","a","a","c","a","d","b","d","c","b","b"
"5626","b","d","a","b","b","a","c","a","d","b","d","d","c","d","a","c"
"5627","b","d","b","d","d","d","c","c","a","b","d","b","c","a","a","a"
"5628","d","d","b","d","a","c","a","b","c","a","d","b","b","b","a","a"
"5629","a","c","b","d","d","d","c","c","d","b","d","a","b","a","a","a"
"5630","b","d","a","c","a","a","b","a","c","a","d","b","d","d","b","d"
"5631","c","c","d","d","b","d","b","c","d","c","c","b","a","a","a","a"
"5632","d","d","d","d","c","c","b","b","b","a","c","a","b","b","a","b"
"5633","b","d","c","d","c","c","b","b","a","a","b","b","c","a","d","a"
"5634","d","d","c","d","a","d","a","b","b","a","d","a","c","b","a","b"
"5635","a","d","c","d","c","d","b","c","c","b","d","a","c","a","a","a"
"5636","a","d","b","d","d","c","c","a","b","a","a","b","b","b","d","b"
"5637","a","d","d","d","d","c","c","b","a","a","d","a","c","b","a","c"
"5638","b","b","d","b","c","a","a","a","c","c","d","d","b","d","a","c"
"5639","a","c","b","d","d","d","c","c","c","b","a","a","b","a","d","a"
"5640","c","d","a","c","a","a","b","a","d","a","d","c","c","d","a","c"
"5641","b","d","d","d","a","d","a","c","d","b","d","a","c","a","a","a"
"5642","b","d","a","c","a","a","c","a","d","a","d","c","c","d","b","c"
"5643","b","d","a","c","c","d","b","d","c","b","b","a","b","a","d","a"
"5644","c","d","b","d","a","c","a","b","c","a","d","b","c","b","b","a"
"5645","b","d","c","d","c","c","b","b","a","a","b","b","c","a","d","a"
"5646","c","d","a","d","b","c","c","d","d","c","d","a","b","a","a","a"
"5647","a","d","b","d","d","d","c","c","d","b","d","a","b","a","a","a"
"5648","d","d","b","d","b","c","d","a","a","a","a","a","b","b","d","d"
"5649","a","d","a","d","a","b","c","b","d","b","d","d","c","b","b","a"
"5650","b","c","b","c","d","c","c","d","b","b","d","c","c","a","a","a"
"5651","c","d","d","d","c","d","b","c","c","b","c","a","b","a","a","a"
"5652","a","c","a","c","c","d","d","d","d","c","c","b","c","a","c","a"
"5653","d","d","b","d","a","a","c","a","d","d","c","d","b","b","a","a"
"5654","a","d","c","d","d","c","c","c","c","b","d","a","b","a","a","a"
"5655","d","d","c","d","b","d","b","c","d","b","c","a","b","a","a","a"
"5656","a","d","d","d","c","c","c","b","c","a","b","a","a","b","d","b"
"5657","a","c","b","c","d","d","d","d","d","c","c","b","b","a","b","a"
"5658","a","c","b","d","d","d","d","d","c","c","b","b","b","a","d","a"
"5659","b","d","d","d","d","d","b","b","a","a","a","b","b","a","d","a"
"5660","c","d","b","d","a","c","a","b","d","b","d","b","c","a","b","a"
"5661","a","d","c","d","d","d","c","c","a","b","a","a","c","a","d","a"
"5662","a","d","b","d","d","d","d","c","c","a","b","a","a","b","c","b"
"5663","a","d","a","c","d","c","c","d","b","c","d","b","c","a","b","a"
"5664","c","d","c","c","a","c","b","d","d","d","d","b","c","a","a","a"
"5665","a","d","a","d","a","c","b","b","d","b","d","c","c","b","c","a"
"5666","b","c","b","d","d","d","d","c","b","b","a","a","b","a","d","a"
"5667","a","b","a","c","b","d","d","d","d","d","c","b","b","a","b","a"
"5668","d","d","c","d","b","c","b","b","c","a","d","b","b","b","a","a"
"5669","a","c","a","b","b","a","d","a","d","b","d","d","b","d","a","c"
"5670","c","d","b","d","a","b","a","b","c","b","d","c","d","b","d","a"
"5671","a","d","c","d","c","d","c","c","d","b","c","a","b","a","a","a"
"5672","b","d","a","c","a","b","a","b","d","b","d","d","d","b","c","a"
"5673","b","d","a","c","b","a","c","a","d","a","d","c","c","d","a","d"
"5674","b","d","b","d","b","d","b","b","c","a","d","a","b","a","a","a"
"5675","a","c","c","d","d","d","c","d","a","b","d","b","c","a","a","a"
"5676","c","d","a","c","a","b","a","a","c","a","d","b","d","d","b","d"
"5677","b","c","c","d","d","d","d","b","b","a","c","a","b","b","a","c"
"5678","c","d","a","d","b","c","c","d","d","c","d","a","c","a","a","a"
"5679","b","d","c","d","d","d","c","c","a","b","a","a","b","a","d","a"
"5680","b","d","d","d","d","d","b","c","b","b","d","a","b","a","a","a"
"5681","b","d","a","b","b","a","d","a","d","b","d","d","b","d","a","c"
"5682","d","d","c","d","a","d","b","c","d","b","d","a","b","a","a","a"
"5683","a","d","d","d","c","d","a","c","b","b","d","b","d","a","a","a"
"5684","d","d","c","d","a","c","a","b","b","a","d","a","d","b","a","b"
"5685","b","d","d","d","d","c","c","b","a","a","a","b","b","b","d","a"
"5686","a","d","a","c","a","b","c","b","d","c","d","d","d","b","d","a"
"5687","a","b","a","c","b","d","c","d","d","c","d","b","d","a","b","a"
"5688","d","d","c","d","a","c","a","b","b","a","d","a","c","b","a","b"
"5689","a","d","b","d","c","d","b","c","d","b","d","a","c","a","a","a"
"5690","c","d","b","d","a","c","c","c","d","c","d","b","c","a","a","a"
"5691","b","d","a","b","b","a","d","a","d","b","d","c","b","d","a","c"
"5692","a","d","b","d","c","d","c","b","b","a","b","a","c","b","d","b"
"5693","b","d","b","c","c","b","b","a","a","a","a","c","c","d","d","d"
"5694","d","d","b","d","a","c","a","b","b","a","d","b","c","b","b","a"
"5695","a","d","b","d","c","c","c","b","b","a","a","b","b","b","d","b"
"5696","a","d","c","d","d","c","c","b","b","a","a","b","b","b","d","a"
"5697","c","d","b","c","c","a","a","a","a","b","c","c","d","d","b","d"
"5698","a","d","b","d","d","d","c","b","b","a","a","a","c","b","d","c"
"5699","b","d","c","d","c","c","b","b","a","a","a","b","c","b","d","a"
"5700","b","d","b","d","a","c","a","b","b","b","d","b","d","b","d","a"
"5701","a","d","a","c","a","b","d","b","d","d","c","c","c","b","b","a"
"5702","b","d","b","d","d","d","c","c","a","a","a","a","c","a","d","a"
"5703","c","d","c","b","c","a","a","a","b","b","d","c","d","d","a","c"
"5704","c","d","b","b","d","b","c","d","b","b","a","a","d","a","a","b"
"5705","b","d","d","d","c","d","b","c","c","b","d","b","b","a","a","a"
"5706","b","d","a","c","a","a","b","a","d","a","d","c","c","d","a","d"
"5707","d","d","c","d","a","c","a","b","c","a","d","b","b","b","a","a"
"5708","d","d","b","d","a","c","c","b","c","a","a","a","b","b","d","d"
"5709","a","d","a","b","b","a","c","a","d","b","d","d","c","d","a","d"
"5710","b","d","b","b","c","a","a","a","a","b","b","d","d","d","d","d"
"5711","a","d","b","d","d","d","c","b","b","a","a","a","c","b","d","b"
"5712","b","d","a","c","d","b","c","a","b","a","a","b","b","d","d","d"
"5713","d","d","d","d","b","c","a","b","a","a","c","a","c","b","a","a"
"5714","a","c","a","b","b","a","d","a","d","b","d","d","c","d","a","c"
"5715","a","d","b","d","c","d","c","c","b","b","b","a","d","a","d","a"
"5716","b","d","b","d","c","d","b","b","a","a","b","a","d","a","d","a"
"5717","c","d","a","c","d","b","d","a","a","a","a","b","b","d","d","d"
"5718","a","d","b","d","d","d","d","b","c","a","d","a","b","b","a","b"
"5719","a","c","d","c","c","d","a","d","c","c","d","b","d","a","a","a"
"5720","c","b","d","d","c","d","a","d","a","c","b","b","d","a","c","a"
"5721","a","c","c","d","d","d","d","c","c","c","b","b","a","a","a","a"
"5722","b","d","d","d","d","c","c","b","a","a","a","b","b","b","d","a"
"5723","b","d","a","c","b","a","d","a","d","c","c","d","b","c","a","a"
"5724","a","d","d","d","d","c","d","b","b","a","b","a","a","a","b","b"
"5725","a","d","c","d","c","d","c","b","b","a","a","a","b","a","d","a"
"5726","d","d","a","d","c","c","d","a","b","a","a","a","b","c","d","d"
"5727","c","c","d","c","d","d","a","d","a","b","c","c","c","b","b","a"
"5728","a","d","c","d","d","d","c","b","c","a","b","a","a","b","c","b"
"5729","a","d","c","d","d","d","c","c","b","a","a","a","c","a","d","a"
"5730","a","d","b","d","d","d","d","b","c","a","d","a","c","b","a","b"
"5731","a","b","b","c","d","d","d","d","d","d","c","c","a","a","a","a"
"5732","b","d","d","d","d","d","b","d","a","b","c","b","c","a","a","a"
"5733","a","d","b","d","d","d","c","c","d","c","d","a","c","a","a","a"
"5734","a","d","b","d","d","d","d","c","b","a","a","a","b","b","d","b"
"5735","a","d","d","d","d","c","c","b","b","a","a","a","a","b","d","b"
"5736","b","d","a","c","a","a","b","a","d","a","d","c","c","d","a","d"
"5737","a","b","a","c","c","d","d","d","d","d","c","b","b","a","a","a"
"5738","a","d","c","d","c","c","b","b","a","a","a","b","c","b","d","a"
"5739","a","c","b","d","d","d","c","c","d","b","d","a","b","a","a","a"
"5740","c","c","c","d","a","d","c","b","d","a","a","a","a","b","d","c"
"5741","a","d","b","d","d","d","c","b","c","a","a","a","b","b","d","b"
"5742","b","d","d","d","d","c","c","c","a","b","a","a","b","a","d","a"
"5743","d","c","c","d","a","c","c","c","d","d","c","b","b","a","a","a"
"5744","c","d","a","d","a","c","c","d","c","c","d","b","d","a","a","a"
"5745","a","d","a","d","a","b","b","b","d","b","d","c","d","b","c","a"
"5746","d","d","b","d","a","c","a","a","c","a","d","b","c","b","a","b"
"5747","b","d","b","d","a","c","a","b","c","b","d","c","d","b","d","a"
"5748","a","d","c","d","d","d","c","b","b","a","b","a","a","b","d","b"
"5749","b","c","d","d","d","d","d","c","c","b","b","b","a","a","a","a"
"5750","d","c","b","c","a","c","a","d","c","d","c","b","d","a","d","a"
"5751","a","d","b","d","c","d","b","b","a","a","b","a","c","a","d","a"
"5752","d","c","b","d","a","c","a","a","b","a","d","a","d","c","c","d"
"5753","a","b","b","c","d","d","d","d","d","d","c","b","b","a","b","a"
"5754","c","d","b","c","d","a","c","a","a","a","d","c","c","d","a","c"
"5755","a","c","c","b","b","a","a","a","c","c","d","d","c","d","b","b"
"5756","a","c","b","c","d","d","d","d","d","c","c","b","b","a","a","a"
"5757","a","d","b","d","d","d","d","c","c","a","b","a","a","a","c","b"
"5758","b","d","b","d","d","d","d","b","b","a","a","a","b","b","d","a"
"5759","a","c","b","c","c","d","d","d","d","c","c","b","b","a","a","a"
"5760","d","d","c","d","a","c","a","b","b","a","d","a","c","b","a","b"
"5761","c","d","c","c","d","a","b","a","a","a","b","b","d","d","a","d"
"5762","d","d","b","d","a","c","a","b","b","a","d","a","d","b","b","b"
"5763","b","d","a","d","a","b","a","b","d","b","d","c","c","b","c","a"
"5764","d","d","c","d","a","d","a","c","d","b","d","a","b","a","a","a"
"5765","a","d","a","d","c","d","c","b","b","a","a","a","c","b","d","b"
"5766","b","c","a","b","b","a","d","a","d","c","c","d","a","d","b","b"
"5767","a","c","b","c","c","d","b","d","b","c","c","b","d","a","d","a"
"5768","a","b","a","d","b","d","c","d","d","d","d","b","c","a","c","a"
"5769","d","d","b","d","b","c","a","b","b","a","d","a","d","b","a","b"
"5770","d","d","b","d","a","d","c","c","d","c","d","a","b","a","a","a"
"5771","d","d","b","d","a","d","c","c","d","b","d","a","b","a","a","a"
"5772","a","c","b","d","c","d","b","c","b","b","a","a","c","a","d","a"
"5773","a","c","b","d","d","d","d","c","d","a","b","a","a","a","d","a"
"5774","a","d","a","b","b","a","d","a","d","c","d","d","b","d","a","b"
"5775","b","d","d","d","d","d","b","c","c","c","d","b","b","a","a","a"
"5776","a","d","a","b","b","a","c","a","d","b","d","d","c","d","a","c"
"5777","a","c","c","b","c","a","a","a","a","b","b","c","c","d","d","d"
"5778","d","d","b","d","b","d","b","c","b","b","b","b","b","a","c","a"
"5779","d","d","d","d","b","d","b","c","c","b","c","a","a","a","a","a"
"5780","b","d","d","d","d","d","a","c","b","c","d","b","c","a","a","a"
"5781","d","d","c","d","b","c","a","c","c","c","c","a","a","a","a","a"
"5782","d","d","c","d","a","c","a","b","a","a","d","a","d","b","a","b"
"5783","d","d","b","d","a","c","a","b","b","a","d","a","c","b","a","a"
"5784","b","d","a","c","c","a","a","a","a","a","b","c","c","d","d","d"
"5785","c","c","d","d","b","d","a","c","a","c","d","b","c","a","c","a"
"5786","d","d","b","d","b","c","b","a","a","a","a","a","c","b","d","c"
"5787","a","c","c","c","d","d","a","d","b","c","d","b","c","a","a","a"
"5788","a","d","b","d","d","d","d","c","c","b","b","a","a","a","c","a"
"5789","b","d","a","d","a","c","a","b","c","b","d","b","d","b","d","a"
"5790","a","c","b","c","d","d","d","d","c","c","c","b","c","a","a","a"
"5791","a","d","c","d","d","d","c","b","b","a","b","a","d","b","a","b"
"5792","a","d","b","d","d","d","d","c","c","b","a","a","a","a","d","a"
"5793","a","b","a","c","c","d","d","d","d","d","c","b","c","a","b","a"
"5794","a","d","b","d","d","d","c","b","b","a","b","a","a","b","d","b"
"5795","a","d","d","d","d","d","a","c","b","b","d","a","c","a","a","a"
"5796","a","c","d","c","d","d","a","c","a","b","d","c","d","a","b","a"
"5797","d","d","b","d","b","c","d","d","c","c","c","a","b","a","a","a"
"5798","b","d","c","d","d","d","b","c","d","b","d","a","b","a","a","a"
"5799","b","d","b","d","d","d","c","c","b","b","a","a","b","a","d","a"
"5800","a","c","b","a","c","a","d","b","d","d","c","d","a","c","a","b"
"5801","a","c","b","d","c","d","c","c","c","b","b","a","a","a","d","a"
"5802","b","d","c","d","c","c","b","b","a","a","a","b","c","b","d","a"
"5803","b","d","c","d","c","d","b","c","a","b","a","a","c","a","d","a"
"5804","a","d","c","d","c","d","c","c","d","b","c","a","b","a","a","a"
"5805","d","d","b","d","a","c","a","b","b","a","d","a","d","b","a","a"
"5806","d","d","c","d","b","c","a","b","b","a","d","a","c","b","a","b"
"5807","c","d","a","d","b","c","c","a","c","a","a","a","c","c","d","d"
"5808","d","d","c","d","b","c","d","d","c","c","c","a","a","a","a","a"
"5809","d","d","b","d","a","c","b","a","b","a","a","a","c","c","d","d"
"5810","d","d","c","d","a","d","a","b","c","c","d","b","b","a","a","a"
"5811","b","d","b","d","c","d","c","c","d","b","d","a","b","a","a","a"
"5812","b","d","b","d","c","c","b","b","a","a","b","a","d","a","d","a"
"5813","a","c","a","a","c","a","d","a","d","c","d","d","b","d","a","c"
"5814","a","b","b","c","c","d","d","d","c","c","c","b","b","a","b","a"
"5815","a","c","b","c","d","d","d","d","d","c","c","b","a","a","a","a"
"5816","a","c","a","b","d","c","b","d","a","c","d","c","d","a","c","a"
"5817","b","d","d","d","d","d","b","c","b","b","d","a","b","a","a","a"
"5818","a","d","c","d","d","d","d","c","b","b","c","b","b","a","a","a"
"5819","b","d","c","d","d","c","c","c","d","b","c","a","a","a","a","a"
"5820","a","c","a","b","a","a","c","a","d","b","d","c","c","d","b","d"
"5821","b","d","b","b","d","c","b","d","b","d","d","b","c","a","a","a"
"5822","d","d","b","d","a","c","a","a","c","a","d","b","b","b","a","a"
"5823","d","d","c","d","b","c","a","b","b","a","d","a","c","b","a","a"
"5824","a","c","b","d","d","d","c","c","b","b","a","a","c","a","d","a"
"5825","d","d","a","d","a","c","d","a","c","a","a","a","c","c","d","d"
"5826","b","d","c","d","d","d","b","c","a","b","a","a","c","a","d","a"
"5827","a","d","b","d","d","d","b","c","d","b","d","a","b","a","a","a"
"5828","a","d","a","c","a","a","d","a","d","c","c","d","c","c","c","a"
"5829","a","d","b","d","c","d","c","b","c","a","b","a","b","b","d","b"
"5830","c","d","b","d","a","c","a","b","c","a","d","a","d","b","a","b"
"5831","c","d","d","d","a","c","a","b","c","a","d","b","a","b","b","a"
"5832","d","d","c","d","b","c","a","b","b","a","d","a","c","b","a","b"
"5833","a","c","b","b","d","b","c","a","b","a","a","c","c","d","d","d"
"5834","c","d","a","c","b","a","d","a","d","b","d","d","b","d","a","b"
"5835","a","c","b","d","d","d","c","c","d","b","d","a","b","a","a","a"
"5836","d","c","b","d","a","c","b","b","b","a","a","a","c","b","d","c"
"5837","c","d","a","d","a","c","c","b","d","c","d","b","b","a","a","a"
"5838","a","d","b","d","c","d","b","c","a","a","a","a","c","a","d","a"
"5839","d","d","d","d","b","c","a","b","a","a","c","a","b","b","a","a"
"5840","b","d","a","d","a","c","b","b","d","b","d","c","d","b","c","a"
"5841","c","d","a","b","b","a","d","c","c","d","a","b","d","c","a","a"
"5842","a","d","c","d","d","d","b","c","d","c","d","a","b","a","a","a"
"5843","d","d","c","d","b","c","a","b","b","a","d","a","d","b","a","c"
"5844","a","d","c","d","d","c","c","b","b","a","a","a","a","b","d","c"
"5845","b","d","c","b","c","a","a","a","b","b","d","c","d","d","a","d"
"5846","a","d","c","b","d","a","a","a","b","b","d","c","d","d","a","d"
"5847","c","d","a","c","a","a","b","a","d","a","d","c","d","d","b","d"
"5848","b","d","a","c","a","a","b","a","d","a","d","c","d","d","b","d"
"5849","a","d","a","d","a","c","b","b","d","c","d","c","d","a","c","a"
"5850","a","d","b","d","c","d","c","c","b","b","b","a","c","a","d","a"
"5851","b","d","d","d","d","d","c","b","b","a","a","a","a","b","d","b"
"5852","d","d","b","c","a","b","a","a","d","a","d","c","c","d","a","c"
"5853","a","d","a","d","c","d","b","c","b","b","b","a","d","a","d","a"
"5854","b","d","a","d","a","c","a","b","c","b","d","b","d","b","d","a"
"5855","a","c","a","d","d","d","d","c","c","b","a","a","a","a","d","a"
"5856","a","d","b","d","c","d","b","c","d","b","d","a","c","a","a","a"
"5857","a","d","a","b","b","a","d","a","d","c","d","d","b","d","a","b"
"5858","c","d","b","d","a","b","b","a","d","a","d","b","b","b","a","a"
"5859","c","d","c","d","a","c","a","b","c","b","d","c","c","b","a","a"
"5860","d","d","b","d","b","c","b","b","d","b","d","a","c","a","a","a"
"5861","d","c","b","b","a","c","a","d","d","d","d","b","c","a","b","a"
"5862","a","d","a","c","b","b","d","b","d","d","d","d","c","b","b","a"
"5863","b","c","a","b","b","a","d","a","d","c","d","d","b","d","a","c"
"5864","b","d","b","d","c","d","c","c","d","b","d","a","b","a","a","a"
"5865","d","d","d","d","c","c","a","b","a","a","b","a","c","b","a","b"
"5866","a","c","a","d","c","d","d","d","c","b","d","a","d","a","b","a"
"5867","d","d","c","d","b","c","a","b","a","a","d","a","c","b","a","c"
"5868","d","d","d","d","c","c","c","c","b","b","a","b","a","a","a","a"
"5869","a","d","c","d","c","d","b","c","a","b","b","a","d","a","d","a"
"5870","d","d","a","d","a","c","c","b","d","a","a","a","b","b","d","d"
"5871","a","d","a","d","a","b","c","b","d","c","d","c","d","a","c","a"
"5872","b","d","b","d","a","c","a","b","c","b","d","b","c","a","d","a"
"5873","b","d","a","d","a","b","c","b","d","c","d","c","c","a","c","a"
"5874","a","c","a","c","d","d","d","d","d","c","c","b","b","a","b","a"
"5875","b","d","c","d","c","c","b","b","a","a","a","b","c","b","d","b"
"5876","a","d","c","d","c","c","c","b","c","a","d","a","c","b","a","b"
"5877","b","d","d","d","c","c","b","b","a","a","a","b","c","b","d","a"
"5878","d","d","c","d","b","c","a","a","b","a","d","b","c","b","a","b"
"5879","b","d","b","c","c","d","b","c","c","a","a","a","c","a","d","a"
"5880","a","b","a","c","c","d","d","d","d","d","c","b","c","a","b","a"
"5881","a","d","b","d","d","d","d","b","b","a","b","a","a","b","d","b"
"5882","d","d","c","d","b","c","a","b","a","a","c","a","c","b","a","b"
"5883","c","c","d","d","a","d","a","c","c","a","a","a","b","b","d","c"
"5884","b","d","b","d","a","b","a","a","d","b","d","c","c","b","b","a"
"5885","a","b","a","c","c","d","d","d","c","c","c","b","c","a","c","a"
"5886","a","d","b","d","d","d","d","c","c","a","b","a","b","b","d","b"
"5887","a","d","b","d","c","c","c","b","c","a","d","a","d","b","a","b"
"5888","a","c","c","d","d","d","d","d","c","c","b","b","a","a","a","a"
"5889","a","d","a","d","a","c","c","a","d","b","d","c","c","b","c","a"
"5890","d","d","b","d","a","c","a","b","a","a","d","a","d","b","b","b"
"5891","a","d","c","d","d","d","d","c","b","b","c","b","b","a","a","a"
"5892","a","b","a","c","c","d","d","d","d","c","c","b","b","a","b","a"
"5893","b","d","c","c","d","a","b","a","a","a","a","c","c","d","d","d"
"5894","a","d","a","c","b","b","d","b","d","d","c","c","c","a","b","a"
"5895","b","c","d","d","d","d","c","c","b","b","a","a","a","a","d","a"
"5896","a","d","b","d","d","d","d","c","d","b","d","a","b","a","a","a"
"5897","c","b","d","c","c","d","a","d","a","b","c","b","d","b","c","a"
"5898","a","b","b","c","d","d","d","d","d","c","c","b","b","a","b","a"
"5899","d","d","b","d","a","c","a","b","d","b","d","c","c","b","b","a"
"5900","b","d","c","d","d","d","c","c","a","b","a","a","b","a","d","a"
"5901","a","c","b","b","c","a","b","a","a","b","a","d","c","d","d","d"
"5902","d","c","b","d","a","c","a","b","c","c","d","c","d","a","c","a"
"5903","d","d","d","d","b","c","a","b","a","a","c","a","c","b","a","b"
"5904","d","d","b","d","a","c","d","c","d","c","d","a","b","a","a","a"
"5905","c","d","c","d","a","d","c","c","d","c","d","a","b","a","a","a"
"5906","d","d","a","d","a","c","c","c","d","d","c","b","c","a","c","a"
"5907","c","d","b","d","a","c","c","c","d","d","d","b","c","a","a","a"
"5908","c","d","b","d","d","d","c","c","a","b","a","a","b","a","d","a"
"5909","a","d","b","d","d","d","c","b","b","a","a","a","b","b","d","b"
"5910","a","d","c","d","c","d","b","b","a","a","a","a","c","a","d","a"
"5911","c","d","a","d","a","c","d","b","d","a","a","a","b","b","d","d"
"5912","b","d","d","d","d","c","c","b","a","a","a","b","c","b","d","a"
"5913","a","d","b","d","d","d","d","b","c","a","b","a","a","b","d","b"
"5914","a","b","b","c","d","d","d","d","d","c","c","b","c","a","a","a"
"5915","a","d","a","d","b","d","d","d","d","c","d","b","c","a","b","a"
"5916","b","d","a","c","d","b","d","a","b","a","a","c","a","d","d","d"
"5917","b","d","a","c","c","b","d","a","b","a","a","c","c","d","d","d"
"5918","d","d","c","d","b","c","d","d","c","c","b","b","a","a","a","a"
"5919","d","d","b","d","a","d","a","b","c","b","d","a","c","a","a","a"
"5920","a","d","b","d","d","d","d","c","c","c","b","b","b","a","b","a"
"5921","a","c","a","c","c","d","d","d","d","c","c","b","c","a","c","a"
"5922","a","c","b","d","d","d","c","c","b","b","a","a","c","a","d","a"
"5923","a","d","c","d","d","d","d","c","c","a","b","a","a","b","c","b"
"5924","a","d","c","d","b","d","a","c","c","b","d","a","c","a","a","a"
"5925","a","d","b","d","d","d","c","b","c","a","b","a","b","b","d","b"
"5926","a","d","b","d","d","c","c","b","c","a","d","a","c","b","a","b"
"5927","a","c","a","c","c","b","d","a","b","a","b","b","b","d","d","d"
"5928","a","c","b","d","c","d","c","c","c","b","b","a","c","a","d","a"
"5929","b","d","a","c","c","b","d","a","b","a","b","b","b","d","d","d"
"5930","d","d","c","d","b","c","a","b","b","a","d","a","c","b","a","b"
"5931","c","c","b","d","a","c","a","c","d","d","d","c","c","a","c","a"
"5932","c","d","b","d","a","c","a","b","c","a","d","a","d","b","b","b"
"5933","a","d","a","c","a","a","b","a","c","a","d","b","d","c","c","d"
"5934","b","b","d","c","d","d","a","d","b","c","d","c","b","a","a","a"
"5935","c","c","d","d","b","d","b","c","d","a","a","a","a","b","c","c"
"5936","d","d","b","d","b","b","c","a","a","a","b","b","d","c","b","d"
"5937","a","b","b","c","c","d","d","d","d","d","c","b","b","a","a","a"
"5938","a","d","c","d","d","d","b","c","c","b","d","a","c","a","a","a"
"5939","d","d","b","d","a","c","c","c","d","c","c","b","b","a","a","a"
"5940","b","d","a","c","d","c","c","d","a","c","d","c","c","a","a","a"
"5941","d","d","c","d","b","c","a","a","c","a","d","b","c","c","a","b"
"5942","a","c","b","d","d","d","d","c","c","a","b","a","c","b","a","c"
"5943","d","d","a","c","a","a","d","b","d","d","b","c","c","c","a","a"
"5944","a","d","c","d","d","d","d","b","c","a","b","a","a","b","d","b"
"5945","c","d","b","d","a","c","a","b","c","a","d","a","d","b","a","a"
"5946","b","c","b","a","c","a","d","a","d","c","c","d","a","d","a","c"
"5947","a","d","a","b","b","a","d","a","d","b","d","d","b","d","a","b"
"5948","a","c","c","d","d","d","d","d","c","c","c","a","a","a","d","a"
"5949","a","b","a","c","b","c","d","d","d","d","d","c","c","a","c","a"
"5950","b","d","c","c","d","d","a","c","d","c","d","b","c","a","a","a"
"5951","c","d","a","c","a","b","d","b","d","c","c","c","b","a","a","a"
"5952","d","c","c","d","a","d","a","c","c","c","d","c","c","a","b","a"
"5953","a","d","c","d","d","c","c","a","b","a","a","b","b","b","d","b"
"5954","a","c","c","c","d","d","a","d","b","c","d","b","c","a","c","a"
"5955","d","d","a","d","c","c","d","d","d","c","c","a","b","a","a","a"
"5956","a","d","a","b","b","a","d","a","d","b","d","d","b","d","a","c"
"5957","a","d","a","b","b","a","d","a","d","c","c","d","b","d","a","b"
"5958","a","d","a","c","a","a","c","a","d","a","d","c","c","d","b","d"
"5959","a","d","b","c","d","d","b","d","c","b","d","b","c","a","a","a"
"5960","d","d","b","d","a","c","a","b","c","a","d","b","c","b","a","a"
"5961","c","d","b","c","a","b","a","a","d","a","d","b","d","d","a","d"
"5962","b","d","c","d","d","d","d","c","b","b","a","a","a","a","d","a"
"5963","a","d","b","d","d","d","c","b","b","a","a","a","b","b","d","b"
"5964","b","d","b","d","d","d","c","c","a","b","a","a","b","a","d","a"
"5965","b","d","a","b","d","b","d","a","a","a","a","c","b","d","d","d"
"5966","d","d","d","d","c","c","b","b","a","a","c","a","c","b","a","b"
"5967","b","d","d","d","d","d","c","d","a","c","c","b","b","a","a","a"
"5968","d","c","b","d","a","b","a","a","b","a","d","b","d","c","c","d"
"5969","b","d","b","c","d","a","b","a","a","a","a","c","c","d","d","d"
"5970","d","c","b","c","b","d","c","d","d","b","d","a","b","a","a","a"
"5971","a","c","b","d","d","d","d","b","b","a","c","a","c","b","a","c"
"5972","a","c","c","d","d","d","d","c","c","b","c","a","b","a","a","a"
"5973","a","d","b","d","c","c","c","b","b","a","b","b","c","b","d","b"
"5974","d","d","c","d","a","c","c","a","b","a","a","a","b","c","d","d"
"5975","b","d","b","d","d","d","c","b","a","a","a","a","c","a","d","a"
